event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Titans Club Competition,2015-12-19,male,Ashley Robottom,59.96,45,-48,50,58,60,63,50,63,113,AUS
Titans Club Competition,2015-12-19,female,Katie Yilmaz,47.73,40,42,-45,55,-58,58,42,58,100,AUS
Titans Club Competition,2015-12-19,female,Rachael Cole-Bucktin,55.75,55,58,-60,62,64,67,58,67,125,AUS
Titans Club Competition,2015-12-19,male,Sam Roffey,83.13,88,-92,94,-115,115,118,94,118,212,AUS
Titans Club Competition,2015-12-19,male,Nicholas Stavroulakis,82.24,-95,-97,-97,,,,0,0,0,AUS
Titans Club Competition,2015-12-19,male,Orion Walsh,105.59,70,75,80,90,95,100,80,100,180,AUS
Titans Club Competition,2015-12-19,male,Matthew Johns,115.44,110,-115,-118,-130,-130,-130,110,0,0,AUS
Titans Club Competition,2015-12-19,male,Ryan Taylor,84.94,85,89,95,110,115,117,95,117,212,AUS
Titans Club Competition,2015-12-19,male,Sotirios Perivolaris,82.79,83,86,88,103,-106,-106,88,103,191,AUS
Titans Club Competition,2015-12-19,male,Mauricio Mena,111.65,78,83,-86,98,105,-108,83,105,188,AUS
