event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NBWA Club Competition,2018-07-14,female,Victoria Lyons,48.59,30,-32,-32,40,42,44,30,44,74
NBWA Club Competition,2018-07-14,female,Justine Winchester,51.42,26,28,-29,34,36,38,28,38,66
NBWA Club Competition,2018-07-14,female,Julie Davis,53.62,26,27,-28,35,37,-38,27,37,64
NBWA Club Competition,2018-07-14,female,Rebecca Chidlow,56.82,40,43,46,55,60,63,46,63,109
NBWA Club Competition,2018-07-14,female,Colleen Duplock,55.63,27,-29,-29,32,34,36,27,36,63
NBWA Club Competition,2018-07-14,female,Tori Gallegos,62.10,63,66,69,-87,87,90,69,90,159
NBWA Club Competition,2018-07-14,female,Sarah Winter,61.18,30,-31,31,38,40,-42,31,40,71
NBWA Club Competition,2018-07-14,female,Sue Cox,67.75,37,39,41,47,49,-51,41,49,90
NBWA Club Competition,2018-07-14,female,Rebecca Smith,86.07,-35,35,-37,42,44,46,35,46,81
NBWA Club Competition,2018-07-14,male,Mak Scarlett,92.02,70,75,-80,95,100,-102,75,100,175
