event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Ralph Cashman Open Competition,2020-02-15,female,Katie Yilmaz,50.90,40,45,48,55,60,64,48,64,112,AUS
Ralph Cashman Open Competition,2020-02-15,female,Mary Macken,50.94,35,39,-42,45,50,55,39,55,94,AUS
Ralph Cashman Open Competition,2020-02-15,female,Carolyn Lacey,58.64,44,48,52,58,65,70,52,70,122,AUS
Ralph Cashman Open Competition,2020-02-15,female,Patrizia Cocchis,56.72,19,21,23,26,28,30,23,30,53,AUS
Ralph Cashman Open Competition,2020-02-15,female,Verity Park,63.60,60,64,-68,87,-91,95,64,95,159,AUS
Ralph Cashman Open Competition,2020-02-15,female,Keely Barakat,63.58,74,-78,-78,84,-88,-90,74,84,158,AUS
Ralph Cashman Open Competition,2020-02-15,female,Sara Gabrielli,62.78,40,43,45,45,50,-55,45,50,95,AUS
Ralph Cashman Open Competition,2020-02-15,female,Vanessa Kerr,67.56,63,-66,67,82,86,90,67,90,157,AUS
Ralph Cashman Open Competition,2020-02-15,female,Gabriella Penna,70.94,55,59,-63,70,75,78,59,78,137,AUS
Ralph Cashman Open Competition,2020-02-15,female,Jessica Fisher,69.22,43,46,48,55,60,65,48,65,113,AUS
Ralph Cashman Open Competition,2020-02-15,female,Elena Macnamara,68.70,28,31,34,45,48,-51,34,48,82,AUS
Ralph Cashman Open Competition,2020-02-15,female,Christelle Solivet,64.58,20,-23,23,-25,25,30,23,30,53,AUS
Ralph Cashman Open Competition,2020-02-15,female,Mee Jin Roberts,75.94,50,54,57,66,71,74,57,74,131,AUS
Ralph Cashman Open Competition,2020-02-15,female,Isabella Mancuso,77.38,40,45,-47,50,55,60,45,60,105,AUS
Ralph Cashman Open Competition,2020-02-15,female,Eileen Cikamatana,82.98,100,105,110,120,130,135,110,135,245,AUS
Ralph Cashman Open Competition,2020-02-15,female,Ashleigh Shannon,85.12,47,51,54,70,-75,75,54,75,129,AUS
Ralph Cashman Open Competition,2020-02-15,female,Dimitra Tsiliaskopoulos,88.68,60,65,68,85,90,,68,90,158,AUS
Ralph Cashman Open Competition,2020-02-15,female,Stephanie Scigala,125.00,55,60,65,80,85,90,65,90,155,AUS
Ralph Cashman Open Competition,2020-02-15,male,Harrison Nguyen,54.70,60,66,,82,88,,66,88,154,AUS
Ralph Cashman Open Competition,2020-02-15,male,Deacon Mercieca,50.02,45,50,53,65,-69,70,53,70,123,AUS
Ralph Cashman Open Competition,2020-02-15,male,David Rappo,55.70,50,52,55,55,58,-60,55,58,113,AUS
Ralph Cashman Open Competition,2020-02-15,male,Gordon Fu,66.78,90,95,100,120,125,-130,100,125,225,AUS
Ralph Cashman Open Competition,2020-02-15,male,Gordon Butt,72.00,95,-100,-101,115,120,125,95,125,220,AUS
Ralph Cashman Open Competition,2020-02-15,male,Constantine Vasiliades,72.06,85,90,95,115,120,-130,95,120,215,AUS
Ralph Cashman Open Competition,2020-02-15,male,Bouachanh Thongvilu,72.52,72,-77,-77,85,-92,-92,72,85,157,AUS
Ralph Cashman Open Competition,2020-02-15,male,Cang Dang,72.26,60,-63,63,78,81,83,63,83,146,AUS
Ralph Cashman Open Competition,2020-02-15,male,Leo Manny,80.76,110,-115,-115,135,-146,-146,110,135,245,AUS
