event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2018-09-16,female,Emily Tjung,45.80,-30,30,-32,35,38,40,30,40,70,AUS
NTWA Open and Masters Competition,2018-09-16,female,Elise Lichos,58.26,25,28,30,35,38,-41,30,38,68,AUS
NTWA Open and Masters Competition,2018-09-16,female,Jessica Cussen,62.05,50,55,60,65,70,75,60,75,135,AUS
NTWA Open and Masters Competition,2018-09-16,female,Ruby Kwong,64.00,50,-52,55,67,71,-76,55,71,126,AUS
NTWA Open and Masters Competition,2018-09-16,female,Carly Gerrard,60.85,37,40,43,-55,56,58,43,58,101,AUS
NTWA Open and Masters Competition,2018-09-16,female,Chloe Sandford,63.60,30,-32,-32,40,42,43,30,43,73,AUS
NTWA Open and Masters Competition,2018-09-16,female,Catherine Robinson,65.45,50,54,57,60,65,70,57,70,127,AUS
NTWA Open and Masters Competition,2018-09-16,female,Kelly Rau,73.60,43,48,52,55,60,64,52,64,116,AUS
NTWA Open and Masters Competition,2018-09-16,female,Jen Lloyd,87.80,-30,32,-37,40,43,48,32,48,80,AUS
NTWA Open and Masters Competition,2018-09-16,male,Cary Shoyer,38.04,10,11,12,12,13,14,12,14,26,AUS
NTWA Open and Masters Competition,2018-09-16,male,Chase Webster,55.58,22,25,27,32,35,37,27,37,64,AUS
NTWA Open and Masters Competition,2018-09-16,male,Tom Jones,88.30,100,105,110,125,130,-135,110,130,240,AUS
NTWA Open and Masters Competition,2018-09-16,male,Cobi Head,83.65,93,98,103,-130,130,,103,130,233,AUS
NTWA Open and Masters Competition,2018-09-16,male,Kyle Spiteri,91.95,105,-115,115,130,140,150,115,150,265,AUS
NTWA Open and Masters Competition,2018-09-16,male,Daniel Baster,96.25,-95,96,-101,120,-126,127,96,127,223,AUS
