event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA December Open,2015-12-19,female,Tonia Fielke,57.32,45,50,53,67,72,-77,53,72,125,AUS
SAWLA December Open,2015-12-19,female,Deanna Dimasi,68.04,-65,-65,,,,,0,0,0,AUS
SAWLA December Open,2015-12-19,female,Leilani Dawes,73.22,-73,73,76,93,98,103,76,103,179,AUS
SAWLA December Open,2015-12-19,female,Emma Facoory,91.34,60,64,67,80,-85,85,67,85,152,AUS
SAWLA December Open,2015-12-19,female,Linda Kyritsis,57.52,38,41,45,51,-54,54,45,54,99,AUS
SAWLA December Open,2015-12-19,male,Manthan Tokhi,65.36,58,63,68,78,83,87,68,87,155,AUS
SAWLA December Open,2015-12-19,male,Craig Swincer,68.32,45,50,-57,75,-82,-82,50,75,125,AUS
SAWLA December Open,2015-12-19,male,Huang-I Liao,69.84,-65,65,71,80,-85,88,71,88,159,AUS
SAWLA December Open,2015-12-19,male,Steven Dodson,76.38,65,-70,-70,85,90,-95,65,90,155,AUS
SAWLA December Open,2015-12-19,male,Frank Elliott,78.92,116,124,-135,145,-160,-160,124,145,269,AUS
SAWLA December Open,2015-12-19,male,Toby Cathcart,82.00,65,72,80,90,96,-105,80,96,176,AUS
SAWLA December Open,2015-12-19,male,Ju Sung Han,82.72,65,70,75,90,-100,-101,75,90,165,AUS
SAWLA December Open,2015-12-19,male,Kieran Eldridge,86.18,105,-111,111,-145,145,-150,111,145,256,AUS
SAWLA December Open,2015-12-19,male,David Augustyniak,92.82,75,81,86,110,114,-119,86,114,200,AUS
SAWLA December Open,2015-12-19,male,Maik Boger,91.86,65,70,-73,95,-100,-100,70,95,165,AUS
SAWLA December Open,2015-12-19,male,Richard Baker,102.96,-105,105,115,130,140,-150,115,140,255,AUS
SAWLA December Open,2015-12-19,male,Kevin Slater,72.04,-80,84,88,105,112,116,88,116,204,AUS
SAWLA December Open,2015-12-19,male,Luke Rowett,103.62,70,75,-80,100,108,113,75,113,188,AUS
