event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Geelong Open League 1,2020-02-29,female,Denese Billings,45.20,32,34,35,42,44,45,35,45,80,AUS
Geelong Open League 1,2020-02-29,female,Jayde Finnegan,53.40,53,56,58,73,76,79,58,79,137,AUS
Geelong Open League 1,2020-02-29,female,Monika Endres,54.80,51,55,-58,64,-68,-68,55,64,119,AUS
Geelong Open League 1,2020-02-29,female,Patricia Annett,55.00,30,-34,-34,40,-43,43,30,43,73,AUS
Geelong Open League 1,2020-02-29,female,Teegan Goding,58.10,62,-66,-67,73,77,-80,62,77,139,AUS
Geelong Open League 1,2020-02-29,female,Natalie Cruttenden,57.90,45,47,49,55,58,61,49,61,110,AUS
Geelong Open League 1,2020-02-29,female,Tammy Hicks,62.00,-64,64,-70,79,-84,-84,64,79,143,AUS
Geelong Open League 1,2020-02-29,female,Stephany Sweeney,60.10,-45,45,-49,58,62,64,45,64,109,AUS
Geelong Open League 1,2020-02-29,female,Bianca Zanghi,61.10,40,-43,-43,53,55,-57,40,55,95,AUS
Geelong Open League 1,2020-02-29,female,Sherri Stephen,75.60,62,65,-70,73,77,82,65,82,147,AUS
Geelong Open League 1,2020-02-29,female,Olivia Greco,74.30,52,-55,57,62,-66,-66,57,62,119,AUS
Geelong Open League 1,2020-02-29,female,Sarah Hart,75.10,45,48,51,55,60,65,51,65,116,AUS
Geelong Open League 1,2020-02-29,female,Melissa Coia,76.90,45,48,-50,65,68,-70,48,68,116,AUS
Geelong Open League 1,2020-02-29,female,Margaret Webb,82.80,47,49,-51,48,51,54,49,54,103,AUS
Geelong Open League 1,2020-02-29,female,Sarah Griffiths,87.80,32,34,-35,42,45,-48,34,45,79,AUS
Geelong Open League 1,2020-02-29,male,Jacob Sanderson,65.70,77,80,82,100,105,-107,82,105,187,AUS
Geelong Open League 1,2020-02-29,male,Benjamin Silva,66.80,74,77,-80,92,96,-100,77,96,173,AUS
Geelong Open League 1,2020-02-29,male,Seth Schadendorff,69.80,-80,-80,80,103,106,-110,80,106,186,AUS
Geelong Open League 1,2020-02-29,male,Amandeep Singh,72.10,63,67,70,-83,-83,83,70,83,153,AUS
Geelong Open League 1,2020-02-29,male,Lester Ho,78.20,70,75,-80,85,-90,,75,85,160,AUS
Geelong Open League 1,2020-02-29,male,Caleb Lucas,81.10,74,77,79,100,105,108,79,108,187,AUS
Geelong Open League 1,2020-02-29,male,Patrick Farrugia,86.00,77,82,-86,85,95,,82,95,177,AUS
Geelong Open League 1,2020-02-29,male,Luis Evangelista,81.30,72,-76,77,90,94,100,77,100,177,AUS
Geelong Open League 1,2020-02-29,male,Charlie Grimes,84.90,58,60,-62,64,65,68,60,68,128,AUS
Geelong Open League 1,2020-02-29,male,David Oswell,87.80,35,37,38,46,48,50,38,50,88,AUS
Geelong Open League 1,2020-02-29,male,Justin Kendrick,94.80,-90,90,95,110,116,125,95,125,220,AUS
Geelong Open League 1,2020-02-29,male,Keiran Pringle,92.40,-80,85,90,100,105,110,90,110,200,AUS
Geelong Open League 1,2020-02-29,male,Anthony Schultz,92.10,70,80,-86,95,102,-110,80,102,182,AUS
