event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WAT Club Competition,2016-07-16,female,Matilda Booth,57.00,32,35,37,45,49,53,37,53,90,AUS
WAT Club Competition,2016-07-16,female,Tamara Coleman,59.85,52,-56,56,70,-73,,56,70,126,AUS
WAT Club Competition,2016-07-16,female,Kayla Gill,65.00,50,55,60,60,66,-71,60,66,126,AUS
WAT Club Competition,2016-07-16,female,Jan Montesinos,52.30,-20,20,-21,22,23,24,20,24,44,AUS
WAT Club Competition,2016-07-16,female,Karen Bushell,79.25,22,23,25,32,35,37,25,37,62,AUS
WAT Club Competition,2016-07-16,female,Melanie Richardson,87.35,33,-35,35,43,45,47,35,47,82,AUS
WAT Club Competition,2016-07-16,male,Lukas Taylor,65.80,47,-50,50,58,61,65,50,65,115,AUS
WAT Club Competition,2016-07-16,male,Alexander Tsakirakis,67.35,47,-51,-51,60,64,66,47,66,113,AUS
WAT Club Competition,2016-07-16,male,Charles Price,74.85,-77,77,-81,97,-102,102,77,102,179,AUS
WAT Club Competition,2016-07-16,male,Jordan Cripps,93.20,105,110,-113,137,142,-147,110,142,252,AUS
WAT Club Competition,2016-07-16,male,James Thomas,93.75,80,85,90,110,115,120,90,120,210,AUS
WAT Club Competition,2016-07-16,male,Quoc Pham,85.30,40,45,-48,50,-55,55,45,55,100,AUS
WAT Club Competition,2016-07-16,male,Edward Maxwell,105.35,108,113,116,137,-143,147,116,147,263,AUS
WAT Club Competition,2016-07-16,male,Stephen Kuhn,115.85,40,44,47,52,57,61,47,61,108,AUS
WAT Club Competition,2016-07-16,male,Michael Pickrell,65.15,45,50,55,65,70,75,55,75,130,AUS
WAT Club Competition,2016-07-16,male,Russell Kapper,72.70,80,-83,83,-90,-90,90,83,90,173,AUS
WAT Club Competition,2016-07-16,male,Tim Sumpton,87.60,55,60,64,75,80,85,64,85,149,AUS
WAT Club Competition,2016-07-16,male,Mick Burton,93.70,80,83,-86,-110,-110,110,83,110,193,AUS
WAT Club Competition,2016-07-16,male,Ben Clark,89.90,82,-86,-86,-105,,,82,0,0,AUS
