event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WAT Club Competition,2016-10-08,female,Stephanie Pickrell,47.45,45,47,49,56,60,63,49,63,112,AUS
WAT Club Competition,2016-10-08,female,Camilla Fogagnolo,71.70,82,-86,86,104,-109,109,86,109,195,AUS
WAT Club Competition,2016-10-08,female,Olivia Graney,102.35,23,25,27,30,32,34,27,34,61,AUS
WAT Club Competition,2016-10-08,female,Karen Bushell,77.70,25,27,29,34,37,39,29,39,68,AUS
WAT Club Competition,2016-10-08,female,Melanie Richardson,82.35,35,38,40,53,56,-58,40,56,96,AUS
WAT Club Competition,2016-10-08,male,Lincoln Bowman,88.50,87,90,-93,122,128,-133,90,128,218,AUS
WAT Club Competition,2016-10-08,male,Micah Wade,90.10,87,-90,-95,120,125,-128,87,125,212,AUS
WAT Club Competition,2016-10-08,male,Ben Castle,89.10,84,88,91,110,115,119,91,119,210,AUS
WAT Club Competition,2016-10-08,male,Dylan Oakford,100.10,112,-117,117,140,145,-151,117,145,262,AUS
WAT Club Competition,2016-10-08,male,Jordan Cripps,97.00,107,111,115,140,-145,145,115,145,260,AUS
WAT Club Competition,2016-10-08,male,Ryan Harley,103.30,81,85,88,110,115,-120,88,115,203,AUS
WAT Club Competition,2016-10-08,male,Stephen Kuhn,117.20,50,54,-58,80,-85,-85,54,80,134,AUS
WAT Club Competition,2016-10-08,male,Edward Maxwell,109.90,-117,-117,-117,145,150,-155,0,150,0,AUS
WAT Club Competition,2016-10-08,male,Michael Pickrell,64.40,52,56,60,73,76,80,60,80,140,AUS
WAT Club Competition,2016-10-08,male,Tim Sumpton,86.80,68,73,77,85,90,95,77,95,172,AUS
WAT Club Competition,2016-10-08,male,Jeff Towns,93.55,52,55,-56,79,-83,-83,55,79,134,AUS
WAT Club Competition,2016-10-08,male,Mick Burton,102.85,80,-83,-83,110,-115,115,80,115,195,AUS
