event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Bill Keir & Masters GP5 (Final),2013-11-02,female,Lina Vukojevic,63.00,50,53,-55,66,69,-72,53,69,122,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Michael Censori,84.50,90,94,97,112,117,-120,97,117,214,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Julio Melo,104.95,95,100,-102,120,125,-127,100,125,225,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Beau Hiram,102.00,80,87,90,105,112,117,90,117,207,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Stephen Cook,94.55,70,75,-80,92,97,100,75,100,175,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Damien Hewish,60.65,70,75,80,85,90,-95,80,90,170,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Chris Holt,72.95,46,51,,60,65,-70,51,65,116,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Goran Vukojevic,76.95,-71,71,73,90,95,-97,73,95,168,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Armando Miotti,84.40,95,104,105,120,126,-130,105,126,231,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,John Clow,84.80,68,71,-73,92,97,-101,71,97,168,AUS
HWC Bill Keir & Masters GP5 (Final),2013-11-02,male,Milos Trnka,84.45,45,48,-50,55,60,62,48,62,110,AUS
