event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Shred Barbell Open Competition,2022-04-03,female,Alison Mcdonald,44.35,21,0,0,23,-25,-26,21,23,44
Shred Barbell Open Competition,2022-04-03,female,Mary Macken,47.25,30,33,-36,35,40,-45,33,40,73
Shred Barbell Open Competition,2022-04-03,female,Lara Perry,53.45,32,35,38,43,45,47,38,47,85
Shred Barbell Open Competition,2022-04-03,female,Angel Lomuntad,53.60,18,22,-24,22,25,28,22,28,50
Shred Barbell Open Competition,2022-04-03,female,Sarah Spero,58.75,-53,53,56,63,67,-71,56,67,123
Shred Barbell Open Competition,2022-04-03,female,Kalani Howard,57.90,47,50,54,58,-63,-65,54,58,112
Shred Barbell Open Competition,2022-04-03,female,Chelsea Cameron,58.80,32,36,40,50,55,60,40,60,100
Shred Barbell Open Competition,2022-04-03,female,Emma Searle,56.75,35,38,40,46,50,54,40,54,94
Shred Barbell Open Competition,2022-04-03,female,Andriena Elton,63.70,-80,81,-85,97,-101,-102,81,97,178
Shred Barbell Open Competition,2022-04-03,female,Isabelle Paul,62.85,66,69,72,79,82,-85,72,82,154
Shred Barbell Open Competition,2022-04-03,female,Parisa Haeri,61.60,55,60,65,75,79,-84,65,79,144
Shred Barbell Open Competition,2022-04-03,female,Alison Cranston,63.55,60,63,65,74,78,-82,65,78,143
Shred Barbell Open Competition,2022-04-03,female,Jasmine Arnold Leggo,63.35,59,-63,-64,70,-73,-74,59,70,129
Shred Barbell Open Competition,2022-04-03,female,Joy Briggs,59.70,35,40,-44,50,55,61,40,61,101
Shred Barbell Open Competition,2022-04-03,female,Leanne Xerri,59.60,32,35,37,45,48,-52,37,48,85
Shred Barbell Open Competition,2022-04-03,female,Siriyakorn Chaimueangmun,70.00,-50,50,-56,63,-68,71,50,71,121
Shred Barbell Open Competition,2022-04-03,female,Basilia Dulawan,69.00,45,48,52,55,60,65,52,65,117
Shred Barbell Open Competition,2022-04-03,female,Christine Baber,70.05,38,42,45,55,60,-63,45,60,105
Shred Barbell Open Competition,2022-04-03,female,Cristina Capratsis,69.80,32,36,39,45,50,54,39,54,93
