event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Chelsea Nicoll,47.20,34,37,-40,45,47,49,37,49,86,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Emily Poles,39.60,16,18,21,20,23,26,21,26,47,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Emily Hinschen,25.90,15,,,16,18,20,15,20,35,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Lillian Poles,50.70,23,25,27,28,31,-33,27,31,58,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Lily Wilson,58.00,33,35,37,44,47,50,37,50,87,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Leah Hannant,61.00,25,27,-32,29,32,35,27,35,62,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Gabrielle Mcneill,73.70,62,-65,-66,83,85,87,62,87,149,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Jenna Kljaic,73.70,60,-63,63,70,75,79,63,79,142,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Lauren Teys,71.40,25,-27,27,30,33,35,27,35,62,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,female,Leanne Knox,65.80,-65,66,-70,85,88,91,66,91,157,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,male,Corey Smith,69.80,65,69,72,90,95,-100,72,95,167,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,male,Chayse Leith,76.20,65,70,-73,95,-100,-101,70,95,165,AUS
Eleiko AWF Club Challenge State Qualifying Event – Whitsunday,2015-08-15,male,Matthew Warren,80.80,95,-100,-101,115,120,125,95,125,220,AUS
