event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Mia Delos,55.00,45,48,50,60,63,65,50,65,115,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Jessica Malone,58.45,40,42,44,60,-65,65,44,65,109,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Hannah Routley,62.00,40,44,-47,55,60,65,44,65,109,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Maddison Power,70.25,69,72,75,88,92,95,75,95,170,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Tamara Hageman,64.55,47,50,52,67,-70,-70,52,67,119,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Shannon Austin,76.60,60,-63,65,80,83,-85,65,83,148,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Vanessa Cook,78.05,47,50,53,65,-70,70,53,70,123,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,female,Claire Binch,84.00,68,72,-77,100,104,107,72,107,179,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Asher Manz,41.30,35,-38,40,46,48,50,40,50,90,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Brayden Williams,71.65,95,100,-105,120,125,-130,100,125,225,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Kaia Davis,79.20,76,85,-90,105,113,-120,85,113,198,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Christian Hammerle,77.90,65,68,70,90,-95,-95,70,90,160,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Ron Fraser,75.40,50,55,60,75,80,-85,60,80,140,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Justin Connor,87.80,75,80,85,100,110,120,85,120,205,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Pete Tarling,87.55,83,86,89,106,111,113,89,113,202,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Al Witaka,82.00,-47,47,-48,52,55,58,47,58,105,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Iain Blacow,101.50,80,-85,85,95,100,-102,85,100,185,AUS
2020 Qld Club Challenge - Burleigh West - Round 2,2020-07-24,male,Luke Gardner,117.50,120,124,-127,-162,170,,124,170,294,AUS
