event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA August Open & SAWC Masters Round 3,2014-08-23,female,Carmen Wong,43.96,20,25,-30,25,-30,30,25,30,55,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,female,Bianca Holland,55.68,25,-30,32,30,37,-45,32,37,69,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,female,Stephanie Combs,72.60,50,53,-56,62,66,-69,53,66,119,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,female,Kirsty Cathcart,89.00,57,62,65,-72,72,-78,65,72,137,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,female,Autumn Lee,82.40,35,38,44,50,55,-62,44,55,99,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Brett Twigden,60.36,50,-55,-55,-70,70,80,50,80,130,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Kanishka Guyan Jayaratne,67.62,50,57,65,80,90,100,65,100,165,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Frank Elliott,76.32,117,123,128,147,-150,-150,128,147,275,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Manthan Tokhi,70.62,62,-65,65,72,-76,-76,65,72,137,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Jack Strudwicke,79.30,75,-80,81,105,110,-115,81,110,191,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Pawel Dawidowski,96.22,50,57,65,70,80,-100,65,80,145,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Anthony Formichella,113.04,63,68,72,80,-86,-86,72,80,152,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,John Humphrys,83.96,38,40,-42,50,-53,-53,40,50,90,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Luke Rowett,94.42,57,63,-67,80,86,90,63,90,153,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Ben Mulder,100.46,117,123,-128,150,-155,-155,123,150,273,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Trent Reinboth,97.28,87,95,-100,110,120,-130,95,120,215,AUS
SAWLA August Open & SAWC Masters Round 3,2014-08-23,male,Ashley Dean Pascoe,115.40,57,60,62,82,87,-90,62,87,149,AUS
