event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Masters Championships,2021-12-04,female,Denese Billings,42.50,30,33,-34,38,40,42,33,42,75
Victorian Masters Championships,2021-12-04,female,Sherilyn Moffitt,53.60,34,37,40,52,55,-57,40,55,95
Victorian Masters Championships,2021-12-04,female,Toni Lane,57.50,57,-60,-62,68,71,-73,57,71,128
Victorian Masters Championships,2021-12-04,female,Sarah Florence,57.65,51,54,-56,60,64,66,54,66,120
Victorian Masters Championships,2021-12-04,female,Bonnie Grylls-Graham,61.15,66,69,72,82,86,-90,72,86,158
Victorian Masters Championships,2021-12-04,female,Berta Armijo,61.00,32,34,36,49,51,53,36,53,89
Victorian Masters Championships,2021-12-04,female,Doreen Koh,62.85,34,36,38,46,49,-51,38,49,87
Victorian Masters Championships,2021-12-04,female,Amanda Soysa,69.50,53,57,60,-65,65,69,60,69,129
Victorian Masters Championships,2021-12-04,female,Deena Henaway,69.25,48,-51,-51,55,-58,-60,48,55,103
Victorian Masters Championships,2021-12-04,female,Kanika Pandey,70.55,34,37,39,41,44,47,39,47,86
Victorian Masters Championships,2021-12-04,female,Judy Tang,74.40,35,-38,-38,46,50,52,35,52,87
Victorian Masters Championships,2021-12-04,female,Sherri Stephen,77.90,-64,65,68,82,86,88,68,88,156
Victorian Masters Championships,2021-12-04,female,Jill Mottram,79.10,30,34,36,43,47,-50,36,47,83
Victorian Masters Championships,2021-12-04,male,Benjamin Silva,66.95,68,71,-74,85,90,-92,71,90,161
Victorian Masters Championships,2021-12-04,male,Shane Bailey,74.85,70,73,75,87,91,-93,75,91,166
Victorian Masters Championships,2021-12-04,male,John Clow,80.00,48,52,55,65,70,75,55,75,130
Victorian Masters Championships,2021-12-04,male,Brendan Webster,80.60,55,60,-63,65,-68,68,60,68,128
Victorian Masters Championships,2021-12-04,male,Rohan Mason,78.45,45,-48,48,55,58,60,48,60,108
Victorian Masters Championships,2021-12-04,male,Brendan Sharpe,87.75,-95,-97,97,123,-128,-130,97,123,220
Victorian Masters Championships,2021-12-04,male,Patrick Farrugia,86.05,-75,77,80,95,100,-107,80,100,180
Victorian Masters Championships,2021-12-04,male,Bartholomew Fine,87.05,71,76,-81,92,97,-102,76,97,173
Victorian Masters Championships,2021-12-04,male,Aaron Lacombre,86.55,60,65,-68,80,-85,87,65,87,152
Victorian Masters Championships,2021-12-04,male,Daniel Wellesley,85.85,55,60,-65,65,70,75,60,75,135
Victorian Masters Championships,2021-12-04,male,Milos Trnka,87.15,33,38,40,43,48,50,40,50,90
Victorian Masters Championships,2021-12-04,male,David Oswell,87.50,32,34,36,42,45,48,36,48,84
Victorian Masters Championships,2021-12-04,male,Anthony Schultz,95.00,90,95,100,123,126,-130,100,126,226
Victorian Masters Championships,2021-12-04,male,Luke Scott,95.15,-100,100,-103,115,-122,124,100,124,224
Victorian Masters Championships,2021-12-04,male,Purna Kahingala,91.05,65,76,80,90,106,110,80,110,190
Victorian Masters Championships,2021-12-04,male,Luke Meiszies,97.55,65,70,75,100,105,110,75,110,185
Victorian Masters Championships,2021-12-04,male,Phillip Christou,107.55,100,-110,0,110,115,0,100,115,215
Victorian Masters Championships,2021-12-04,male,Kurt Elstone,108.50,87,93,98,106,113,-117,98,113,211
