event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open/Masters Competition,2017-04-09,female,Moana Kirikino,48.96,-52,52,-55,65,68,70,52,70,122,AUS
NTWA Open/Masters Competition,2017-04-09,female,Melody Fleming,51.62,25,30,34,45,50,-54,34,50,84,AUS
NTWA Open/Masters Competition,2017-04-09,female,Deana Forte,55.40,52,56,60,63,67,-70,60,67,127,AUS
NTWA Open/Masters Competition,2017-04-09,female,Mickayla Perkins,56.94,30,35,38,45,48,52,38,52,90,AUS
NTWA Open/Masters Competition,2017-04-09,female,Anna Boubaris,56.74,43,45,-50,50,-55,-60,45,50,95,AUS
NTWA Open/Masters Competition,2017-04-09,female,Jessica Cussen,61.90,-55,-55,55,67,70,73,55,73,128,AUS
NTWA Open/Masters Competition,2017-04-09,female,Kate Rashleigh,61.00,45,-48,-49,60,65,-69,45,65,110,AUS
NTWA Open/Masters Competition,2017-04-09,female,Chloe King,58.42,30,33,35,37,40,-45,35,40,75,AUS
NTWA Open/Masters Competition,2017-04-09,female,Stacy Wagman,59.75,50,-53,53,65,68,70,53,70,123,AUS
NTWA Open/Masters Competition,2017-04-09,female,Kristy Millar,62.50,40,-42,42,60,62,-63,42,62,104,AUS
NTWA Open/Masters Competition,2017-04-09,female,Tamara Camilleri,67.30,48,52,56,70,75,-80,56,75,131,AUS
NTWA Open/Masters Competition,2017-04-09,female,Dacqmar Guasloine,66.55,35,39,40,50,55,60,40,60,100,AUS
NTWA Open/Masters Competition,2017-04-09,female,Marieka Ashby,69.90,40,-45,-45,68,70,-73,40,70,110,AUS
NTWA Open/Masters Competition,2017-04-09,female,Elizabeth Ashton,83.45,45,50,-53,50,-55,-55,50,50,100,AUS
NTWA Open/Masters Competition,2017-04-09,female,Alexandra Hogan,75.90,48,50,52,50,53,55,52,55,107,AUS
NTWA Open/Masters Competition,2017-04-09,female,Leah Chandler,89.10,32,34,36,42,45,48,36,48,84,AUS
NTWA Open/Masters Competition,2017-04-09,male,Corey Stagg,84.90,90,97,102,120,-127,127,102,127,229,AUS
NTWA Open/Masters Competition,2017-04-09,male,Tom Hewitt-Jones,91.70,-100,-100,100,125,130,132,100,132,232,AUS
NTWA Open/Masters Competition,2017-04-09,male,Christopher Sanchez,89.15,-75,75,80,100,105,107,80,107,187,AUS
NTWA Open/Masters Competition,2017-04-09,male,Manfred Mletsin,90.35,45,48,50,65,68,70,50,70,120,AUS
NTWA Open/Masters Competition,2017-04-09,male,Simon Myers,93.90,92,96,100,-125,125,-130,100,125,225,AUS
NTWA Open/Masters Competition,2017-04-09,male,Michael Novinetz,89.80,80,85,-92,105,110,-115,85,110,195,AUS
