event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Open Club Comp #2,2019-03-16,female,Parichart Chantarasenanon,52.02,45,48,52,53,55,60,52,60,112
Open Club Comp #2,2019-03-16,female,Caitlin Fitzgerald,50.06,25,31,-35,40,45,-47,31,45,76
Open Club Comp #2,2019-03-16,female,Lilliane Ho,55.74,36,-38,-40,40,42,-45,36,42,78
Open Club Comp #2,2019-03-16,female,Clare Carey,70.20,58,61,64,80,83,-86,64,83,147
Open Club Comp #2,2019-03-16,female,Shae Grabham,68.46,35,37,41,55,58,61,41,61,102
Open Club Comp #2,2019-03-16,female,Kathleen Webster,68.34,40,42,45,51,53,-56,45,53,98
Open Club Comp #2,2019-03-16,female,Penelope Hatfield,69.28,25,0,0,25,0,0,25,25,50
Open Club Comp #2,2019-03-16,female,Daniela Cihalova,77.34,35,38,41,43,-47,49,41,49,90
Open Club Comp #2,2019-03-16,female,Rachel Brown,85.72,30,-35,-35,45,52,-58,30,52,82
Open Club Comp #2,2019-03-16,female,Joanna Kellalea,102.94,28,32,-36,38,42,46,32,46,78
Open Club Comp #2,2019-03-16,male,Jude Luzuriaga,64.90,53,56,60,63,67,70,60,70,130
Open Club Comp #2,2019-03-16,male,Sean Teasdale,80.40,98,-105,-105,120,124,-130,98,124,222
Open Club Comp #2,2019-03-16,male,Ricardo Rojas-Terry,75.70,84,-88,88,115,-120,120,88,120,208
Open Club Comp #2,2019-03-16,male,Damien Hickman,75.70,66,70,72,86,-90,90,72,90,162
Open Club Comp #2,2019-03-16,male,Daniel Hutley,77.10,55,65,-70,80,-90,90,65,90,155
Open Club Comp #2,2019-03-16,male,Mark Muir,88.50,93,96,-98,130,134,-137,96,134,230
Open Club Comp #2,2019-03-16,male,Matthew Reynolds,93.60,100,-115,120,130,140,-150,120,140,260
Open Club Comp #2,2019-03-16,male,Ian Grabham,91.60,95,-98,-102,115,-121,125,95,125,220
Open Club Comp #2,2019-03-16,male,Gerard Longley,92.30,45,50,53,55,60,63,53,63,116
Open Club Comp #2,2019-03-16,male,Nicolas Warren,97.20,100,105,-108,125,131,-135,105,131,236
Open Club Comp #2,2019-03-16,male,Tim Corby,98.10,87,-92,92,110,115,-120,92,115,207
Open Club Comp #2,2019-03-16,male,John Reynolds,103.40,44,45,46,58,61,-63,46,61,107
