event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA November Open,2020-11-13,female,Celine Huynh,45.00,41,-45,-45,49,-52,-52,41,49,90,AUS
SAWLA November Open,2020-11-13,female,Samantha Shen,47.86,45,-48,-48,54,56,-60,45,56,101,AUS
SAWLA November Open,2020-11-13,female,Candy Huynh,58.94,-62,62,-65,77,80,-85,62,80,142,AUS
SAWLA November Open,2020-11-13,female,Diana Fulga,57.40,40,-45,-45,42,46,-50,40,46,86,AUS
SAWLA November Open,2020-11-13,female,Kiana Elliott,63.38,88,92,96,108,-110,,96,108,204,AUS
SAWLA November Open,2020-11-13,female,Zali Simes,62.34,50,55,60,63,66,70,60,70,130,AUS
SAWLA November Open,2020-11-13,female,Kelly Oliver,63.13,54,-58,-58,-65,65,-70,54,65,119,AUS
SAWLA November Open,2020-11-13,female,Danielle Senior,70.18,80,-84,-85,100,-103,,80,100,180,AUS
SAWLA November Open,2020-11-13,female,Zara Di Maria,69.44,60,65,69,78,-82,-86,69,78,147,AUS
SAWLA November Open,2020-11-13,female,Simone Moore,75.76,-58,58,62,-78,78,-82,62,78,140,AUS
SAWLA November Open,2020-11-13,female,Whitney Harvey,74.56,-38,-38,-38,,,,0,0,0,AUS
SAWLA November Open,2020-11-13,male,Frank Elliott,86.30,117,124,-130,145,150,153,124,153,277,AUS
SAWLA November Open,2020-11-13,male,Andre Ortiz,85.84,90,95,100,100,105,-110,100,105,205,AUS
SAWLA November Open,2020-11-13,male,Anthony Formichella,120.40,76,81,-86,-92,-92,92,81,92,173,AUS
