event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Joe Hensel Open Competition,2021-11-13,female,Katie Yilmaz,53.59,45,49,52,55,60,64,52,64,116
Joe Hensel Open Competition,2021-11-13,female,April Morsley,62.11,50,53,56,65,68,-70,56,68,124
Joe Hensel Open Competition,2021-11-13,female,Vanessa Friel,60.43,21,24,27,25,28,30,27,30,57
Joe Hensel Open Competition,2021-11-13,female,Georgia Oberekar,66.87,60,-64,65,70,74,-77,65,74,139
Joe Hensel Open Competition,2021-11-13,female,Nicola Crowley,64.39,38,42,-45,52,55,58,42,58,100
Joe Hensel Open Competition,2021-11-13,female,Madie O'sullivan,66.10,-38,38,40,50,52,55,40,55,95
Joe Hensel Open Competition,2021-11-13,female,Maddison Fennell,66.82,30,34,37,45,50,54,37,54,91
Joe Hensel Open Competition,2021-11-13,male,Nelson Harris,72.80,110,114,-116,137,143,0,114,143,257
Joe Hensel Open Competition,2021-11-13,male,Hayden Dark,80.78,98,-102,-103,115,-122,-127,98,115,213
Joe Hensel Open Competition,2021-11-13,male,Corey Radford,73.88,-85,85,90,108,113,118,90,118,208
Joe Hensel Open Competition,2021-11-13,male,Nicholas Capaldi,88.54,-105,105,-110,130,137,142,105,142,247
Joe Hensel Open Competition,2021-11-13,male,Daniel Dacker,82.50,60,64,67,80,-85,86,67,86,153
Joe Hensel Open Competition,2021-11-13,male,Chris Kang,95.15,100,105,110,118,125,132,110,132,242
Joe Hensel Open Competition,2021-11-13,male,Evan Mears,94.88,60,65,-70,80,86,92,65,92,157
Joe Hensel Open Competition,2021-11-13,male,Demogene Smith,91.00,-100,-100,-100,0,0,0,0,0,0
Joe Hensel Open Competition,2021-11-13,male,Justin Cudmore,99.93,90,97,105,125,130,135,105,135,240
Joe Hensel Open Competition,2021-11-13,male,Lachlan Helmers,101.18,80,-85,85,110,115,120,85,120,205
Joe Hensel Open Competition,2021-11-13,male,Stephen Craven,116.90,75,77,81,-95,-95,95,81,95,176
