event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
CCWC Club Competition,2016-10-15,female,Odette Carpenter,57.44,-53,-53,-53,68,72,-74,0,72,0,AUS
CCWC Club Competition,2016-10-15,female,Melissa Pearce,64.66,30,35,-40,50,-55,55,35,55,90,AUS
CCWC Club Competition,2016-10-15,female,Kiana Lambie,73.10,50,54,57,60,65,-70,57,65,122,AUS
CCWC Club Competition,2016-10-15,female,Beth Butt,74.84,-50,50,-55,65,-68,68,50,68,118,AUS
CCWC Club Competition,2016-10-15,female,Elizabeth Giglio,73.50,40,43,45,60,63,65,45,65,110,AUS
CCWC Club Competition,2016-10-15,female,Lyn Flint,75.98,45,50,-53,60,64,-67,50,64,114,AUS
CCWC Club Competition,2016-10-15,female,Annaliese Owen,90.28,-48,-48,48,66,-69,-71,48,66,114,AUS
CCWC Club Competition,2016-10-15,female,Katie Marriner,78.92,35,38,-41,45,48,50,38,50,88,AUS
CCWC Club Competition,2016-10-15,female,Abbey Boon,82.02,33,35,-37,38,40,-42,35,40,75,AUS
CCWC Club Competition,2016-10-15,female,Jo Beams,52.66,33,36,39,-49,49,52,39,52,91,AUS
CCWC Club Competition,2016-10-15,male,Nathan Lambie,73.10,50,55,-60,65,70,-76,55,70,125,AUS
CCWC Club Competition,2016-10-15,male,Charlie Portlock,73.34,45,-48,-48,65,-68,68,45,68,113,AUS
CCWC Club Competition,2016-10-15,male,Mitchell Steers,78.84,60,65,68,80,-85,88,68,88,156,AUS
CCWC Club Competition,2016-10-15,male,Will Portlock,85.40,74,77,80,100,105,107,80,107,187,AUS
CCWC Club Competition,2016-10-15,male,Sjon Enkelaar Sweetman,100.66,-82,87,-92,105,-110,112,87,112,199,AUS
CCWC Club Competition,2016-10-15,male,Jordan Gotts,95.20,80,85,-90,100,-105,-110,85,100,185,AUS
CCWC Club Competition,2016-10-15,male,Shaun Leonard,78.30,70,75,-77,85,87,-90,75,87,162,AUS
CCWC Club Competition,2016-10-15,male,Warren Seen,90.14,67,70,-73,87,92,-97,70,92,162,AUS
CCWC Club Competition,2016-10-15,male,Nathan O'Halloran,101.66,80,-85,85,105,-110,-110,85,105,190,AUS
CCWC Club Competition,2016-10-15,male,Richard Saltmarsh,108.88,60,-65,-65,65,70,75,60,75,135,AUS
CCWC Club Competition,2016-10-15,male,Andrew Bailey,120.94,42,45,48,55,-59,-61,48,55,103,AUS
