event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WACT State Titles,2021-12-05,female,Bridgette Mcmillan,54.76,45,48,-51,57,60,-63,48,60,108
WACT State Titles,2021-12-05,female,Monique Hilborn,54.46,42,45,-48,53,56,59,45,59,104
WACT State Titles,2021-12-05,female,Jana Phan,52.08,35,40,43,45,50,57,43,57,100
WACT State Titles,2021-12-05,female,Miriam Marcella Hutchinson,55.00,37,-40,41,48,52,55,41,55,96
WACT State Titles,2021-12-05,female,Najmeh Alyasin,60.00,26,28,30,35,-38,38,30,38,68
WACT State Titles,2021-12-05,female,Pauline Glassie,69.28,40,44,48,60,64,68,48,68,116
WACT State Titles,2021-12-05,female,Dani Simeoni,64.08,-45,45,-48,57,60,-63,45,60,105
WACT State Titles,2021-12-05,female,Catherine Dawe,70.62,28,31,-34,40,45,-50,31,45,76
WACT State Titles,2021-12-05,female,Mary Pekin,65.08,21,22,-23,24,26,-30,22,26,48
WACT State Titles,2021-12-05,male,Louise Kael,72.80,-42,43,-47,55,58,-61,43,58,101
WACT State Titles,2021-12-05,female,Clare Carey,75.56,55,58,-61,76,80,-82,58,80,138
WACT State Titles,2021-12-05,female,Annie Viccars,80.24,50,54,-58,60,64,-68,54,64,118
WACT State Titles,2021-12-05,female,Ella Naidoo-Golledge,87.08,65,68,-72,85,88,-91,68,88,156
WACT State Titles,2021-12-05,female,Shannon Stevens,103.40,53,57,-60,74,77,80,57,80,137
WACT State Titles,2021-12-05,female,Grace Hayes,90.42,47,50,-55,58,62,-65,50,62,112
WACT State Titles,2021-12-05,male,Troy Roughley,66.98,65,70,75,85,90,95,75,95,170
WACT State Titles,2021-12-05,male,Robert Mclaren,70.24,83,86,89,105,109,112,89,112,201
WACT State Titles,2021-12-05,male,Bill Porter,80.32,90,-95,98,112,117,122,98,122,220
WACT State Titles,2021-12-05,male,Alistair Buttimore,80.92,55,60,63,75,80,85,63,85,148
WACT State Titles,2021-12-05,male,James Elwin,85.64,83,87,92,112,116,120,92,120,212
WACT State Titles,2021-12-05,male,Mitchell Barbara,81.22,-88,88,-93,113,-121,-121,88,113,201
WACT State Titles,2021-12-05,male,Jimmy Kael,82.85,55,59,63,75,80,85,63,85,148
WACT State Titles,2021-12-05,male,Gerard Viccars,94.46,97,100,103,117,120,123,103,123,226
WACT State Titles,2021-12-05,male,Mark Muir,90.67,-90,90,94,120,125,131,94,131,225
WACT State Titles,2021-12-05,male,Nicolas Warren,97.96,95,100,105,120,125,131,105,131,236
WACT State Titles,2021-12-05,male,Scott Russell,96.56,72,77,-81,0,0,0,77,0,0
WACT State Titles,2021-12-05,male,Grant Haines,110.76,125,130,-135,-141,145,-155,130,145,275
WACT State Titles,2021-12-05,male,Nigel Bowers,121.42,110,-115,115,140,146,-150,115,146,261
WACT State Titles,2021-12-05,male,Andrew Brown,112.94,59,62,-66,78,82,-87,62,82,144
