event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,female,Yolandie Weir,48.70,40,45,50,55,60,65,50,65,115
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,female,Chelsea Nicoll,50.18,48,51,55,57,61,-65,55,61,116
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,female,Rebecca Chidlow,57.68,-53,53,55,67,70,73,55,73,128
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,female,Hajin Suh,61.10,55,60,64,65,70,-75,64,70,134
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,female,Christine Reid,69.40,71,-75,-75,86,90,-94,71,90,161
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,male,Levi Deans,50.86,-45,-45,-45,52,57,60,0,60,0
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,male,Jing Yi Chan,67.70,75,80,85,95,98,-101,85,98,183
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,male,Maximilian Clark,70.85,67,-72,-72,88,92,-95,67,92,159
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,male,Mitchell Daniels,81.90,100,105,-110,130,-135,-135,105,130,235
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,male,Adair Forsyth,85.35,62,66,70,86,90,-94,70,90,160
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,male,Matthew Barrett,88.65,-53,-53,-53,60,65,-70,0,65,0
Sunshine Coast Weightlifting Club Open Competition,2019-03-30,male,Jakob Daniels,99.45,112,117,122,148,154,160,122,160,282
