event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Jack Walls Classic,2012-10-28,female,Ashleigh Turrell,58.00,38,42,45,53,57,-60,45,57,102
Jack Walls Classic,2012-10-28,female,Rebecca Payne,57.25,40,43,44,50,53,-57,44,53,97
Jack Walls Classic,2012-10-28,female,Janice Brogan,57.30,33,36,38,43,46,48,38,48,86
Jack Walls Classic,2012-10-28,female,Taiariki Cridland,60.30,50,55,-57,65,68,71,55,71,126
Jack Walls Classic,2012-10-28,female,Rebecca Eastwell,63.85,50,54,57,68,71,74,57,74,131
Jack Walls Classic,2012-10-28,female,Tara O'Rourke,63.75,50,-55,55,70,-75,-77,55,70,125
Jack Walls Classic,2012-10-28,female,Angela Carberry,68.95,38,42,-45,45,50,54,42,54,96
Jack Walls Classic,2012-10-28,female,Michelle Foyle,65.85,30,-33,-33,45,-48,-50,30,45,75
Jack Walls Classic,2012-10-28,female,Sarah Wignall,80.55,35,40,45,50,55,60,45,60,105
Jack Walls Classic,2012-10-28,female,Storm Falconer-Frankling,68.60,40,45,-48,-52,-60,60,45,60,105
Jack Walls Classic,2012-10-28,female,Monica Cook,64.20,35,38,-40,45,49,-53,38,49,87
Jack Walls Classic,2012-10-28,male,Ben Shadbolt,33.55,14,15,17,22,-22,22,17,22,39
Jack Walls Classic,2012-10-28,male,Matthew Munns,71.15,100,105,-110,120,-125,-125,105,120,225
Jack Walls Classic,2012-10-28,male,Blake Shadbolt,70.85,-70,70,74,90,96,101,74,101,175
Jack Walls Classic,2012-10-28,male,Chris Demaine,71.55,-90,-90,-90,102,-105,-105,0,102,0
Jack Walls Classic,2012-10-28,male,Mandeep Singh,85.00,105,110,-113,137,142,-145,110,142,252
Jack Walls Classic,2012-10-28,male,Rhys Downing,79.40,85,-90,-90,110,115,120,85,120,205
Jack Walls Classic,2012-10-28,male,Luke Colasante,82.05,-85,87,90,105,107,110,90,110,200
Jack Walls Classic,2012-10-28,male,Bruce Dominguez,85.00,75,78,-80,-100,100,105,78,105,183
Jack Walls Classic,2012-10-28,male,Mathew Edwards,78.30,60,67,75,90,97,102,75,102,177
Jack Walls Classic,2012-10-28,male,Laurence Macri,79.85,-50,50,-55,60,65,-70,50,65,115
Jack Walls Classic,2012-10-28,male,Chris Eastwell,93.85,110,117,121,139,-144,144,121,144,265
Jack Walls Classic,2012-10-28,male,Dean Smales,91.45,85,90,-95,-100,102,107,90,107,197
Jack Walls Classic,2012-10-28,male,Jonathon Cridland,89.95,-95,-96,-96,100,-110,-115,0,100,0
Jack Walls Classic,2012-10-28,male,Kurt Hill,94.70,-100,100,-105,110,115,-120,100,115,215
Jack Walls Classic,2012-10-28,male,James Christensen,104.75,-60,60,-67,-82,82,-87,60,82,142
Jack Walls Classic,2012-10-28,male,Patrick Crowley,99.80,-95,-97,-100,130,-132,-132,0,130,0
Jack Walls Classic,2012-10-28,male,Naruhiro Hori,82.60,85,90,-95,107,112,115,90,115,205
Jack Walls Classic,2012-10-28,male,Adrian Frankling,86.65,-75,75,-78,-100,100,-105,75,100,175
