event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Anika Wilson,37.20,10,12,-15,10,12,15,12,15,27,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Laila Estreich,65.00,36,39,41,46,49,51,41,51,92,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Sarah Hannay,66.10,30,33,-36,50,53,56,33,56,89,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Keya Woodland,71.50,52,-56,-60,80,-85,-89,52,80,132,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Ange How,71.80,45,48,50,54,56,58,50,58,108,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Carolyn Smith,70.00,38,-41,41,60,63,-66,41,63,104,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Lauren Cox,81.30,44,47,50,56,58,61,50,61,111,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Anastasia Hangodi,80.40,30,32,34,50,53,56,34,56,90,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Ellen Willis,68.80,36,38,40,46,48,50,40,50,90,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,female,Cara Callum,71.80,30,35,37,45,48,50,37,50,87,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Cooper Wilson,41.80,27,29,31,35,37,-40,31,37,68,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Michael Schafer,54.10,10,12,15,12,15,17,15,17,32,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Beau Garrett,73.90,75,78,81,95,100,106,81,106,187,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Callum Hannay,75.90,60,65,-70,80,85,91,65,91,156,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Jake Ratcliffe,82.90,-105,105,-110,120,,,105,120,225,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Malcolm Sharman,82.90,40,45,50,50,60,72,50,72,122,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Landon Reading,77.40,35,40,45,40,45,50,45,50,95,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Chris Baker-Gabb,87.90,55,60,65,80,85,90,65,90,155,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Linzey Beister,105.00,122,-127,-131,150,-155,-156,122,150,272,AUS
JME Queensland Club Challenge Round 4 – Gold Coast,2013-11-09,male,Martin Field,134.70,80,85,-91,95,100,105,85,105,190,AUS
