event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,female,Sara Connors,66.00,40,45,-50,60,65,68,45,68,113,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,female,Crystal Curran,88.80,40,45,-47,55,60,-65,45,60,105,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,female,Stacey Van Der Wegan,53.50,-30,-30,30,42,43,-44,30,43,73,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,female,Chrissy Le Messure,62.60,25,26,27,-30,-30,-30,27,0,0,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Lincoln Mcintyre,49.15,35,37,38,50,53,55,38,55,93,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Rob Attenborough,73.05,-75,-75,75,95,-100,-100,75,95,170,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Cameron Colhoun,81.05,70,76,80,100,110,115,80,115,195,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Dale Mitchell,81.50,65,70,75,80,85,90,75,90,165,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Mitchell Prange,79.10,-55,55,-57,75,78,80,55,80,135,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Nick Le Roux,84.70,-70,-70,-70,-85,85,-91,0,85,0,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Ben Watkins,94.35,60,62,-66,70,80,-85,62,80,142,AUS
JME Qld Club Challenge Round 1 – KB Barbell,2015-03-21,male,Troy Murray,95.55,60,65,-70,65,-66,-66,65,65,130,AUS
