event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
ACT Inter Club Tournament,2013-04-20,female,Louisa Hou,62.10,-58,-58,-58,-71,71,-75,0,71,0,AUS
ACT Inter Club Tournament,2013-04-20,female,Brimlea-Jane Smyth,64.00,50,-53,-53,70,73,-75,50,73,123,AUS
ACT Inter Club Tournament,2013-04-20,female,Clare Carey,64.70,42,45,-48,65,-68,69,45,69,114,AUS
ACT Inter Club Tournament,2013-04-20,female,Alana Edwards,66.90,-38,40,-46,50,-54,-55,40,50,90,AUS
ACT Inter Club Tournament,2013-04-20,female,Kerryn Dawson,68.70,32,35,-38,43,46,50,35,50,85,AUS
ACT Inter Club Tournament,2013-04-20,female,Kylie Thompson,71.50,81,,,92,95,-100,81,95,176,AUS
ACT Inter Club Tournament,2013-04-20,female,Philippa Woonton,76.70,-45,47,50,60,-65,66,50,66,116,AUS
ACT Inter Club Tournament,2013-04-20,female,Sharon Weickhardt,58.10,40,42,-45,50,52,-55,42,52,94,AUS
ACT Inter Club Tournament,2013-04-20,female,Dani Simeoni,60.40,37,-40,-43,52,-55,55,37,55,92,AUS
ACT Inter Club Tournament,2013-04-20,female,Gail Batman,98.50,26,28,-30,30,32,-35,28,32,60,AUS
ACT Inter Club Tournament,2013-04-20,male,Jamie Osborne,63.50,81,,,101,,,81,101,182,AUS
ACT Inter Club Tournament,2013-04-20,male,John Parr,70.00,57,-65,-67,-87,-92,-92,57,0,0,AUS
ACT Inter Club Tournament,2013-04-20,male,Sean Teasdale,76.50,-90,-90,-94,,,,0,0,0,AUS
ACT Inter Club Tournament,2013-04-20,male,Michal Dunski,83.10,-85,85,-90,110,115,120,85,120,205,AUS
ACT Inter Club Tournament,2013-04-20,male,William Beaumont,91.90,-100,105,-110,-115,-115,115,105,115,220,AUS
ACT Inter Club Tournament,2013-04-20,male,Mark Stubbs,96.00,85,93,-101,105,115,117,93,117,210,AUS
ACT Inter Club Tournament,2013-04-20,male,Adam Manikis,110.80,100,105,110,122,130,135,110,135,245,AUS
ACT Inter Club Tournament,2013-04-20,male,Paul Teede,84.90,80,-84,84,108,-112,-112,84,108,192,AUS
ACT Inter Club Tournament,2013-04-20,male,Ian Grabham,92.50,93,97,102,120,125,132,102,132,234,AUS
ACT Inter Club Tournament,2013-04-20,male,Peter O'Brien,89.20,65,-70,70,85,90,95,70,95,165,AUS
ACT Inter Club Tournament,2013-04-20,male,Paul Wilkinson,96.50,67,72,78,-85,88,-92,78,88,166,AUS
ACT Inter Club Tournament,2013-04-20,male,John Reynolds,104.20,48,51,-53,-70,70,-73,51,70,121,AUS
