event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WA State Junior & Senior Championships,2018-07-15,female,Katrina Birch,57.60,60,63,66,80,84,-86,66,84,150,AUS
WA State Junior & Senior Championships,2018-07-15,female,Madison O’boyle,58.00,60,-63,-63,75,79,83,60,83,143,AUS
WA State Junior & Senior Championships,2018-07-15,female,Rebecca O'Donnell,56.50,57,59,-61,74,77,79,59,79,138,AUS
WA State Junior & Senior Championships,2018-07-15,female,Elizabeth Duguid,61.55,65,68,-71,86,89,-93,68,89,157,AUS
WA State Junior & Senior Championships,2018-07-15,female,Alissa Friese,58.05,60,-64,-64,78,82,-85,60,82,142,AUS
WA State Junior & Senior Championships,2018-07-15,female,Hannah Spinks,62.45,45,48,52,60,65,68,52,68,120,AUS
WA State Junior & Senior Championships,2018-07-15,female,Indi Waller,62.20,48,50,53,58,-61,-64,53,58,111,AUS
WA State Junior & Senior Championships,2018-07-15,female,Jessica Lai,66.75,72,75,78,90,94,-98,78,94,172,AUS
WA State Junior & Senior Championships,2018-07-15,female,Kayla Prince,66.20,-71,71,74,83,-86,86,74,86,160,AUS
WA State Junior & Senior Championships,2018-07-15,female,Mia Maoate-Latimer,74.50,50,-54,54,68,73,-75,54,73,127,AUS
WA State Junior & Senior Championships,2018-07-15,female,Amy Francis,85.17,61,66,-70,86,-91,92,66,92,158,AUS
WA State Junior & Senior Championships,2018-07-15,female,Tara Pratt,83.35,70,75,-78,85,-90,94,75,94,169,AUS
WA State Junior & Senior Championships,2018-07-15,female,Laura Brittain,88.05,63,-67,67,86,90,94,67,94,161,AUS
WA State Junior & Senior Championships,2018-07-15,female,Adelaide Faamausili Fala,85.30,50,55,60,70,-76,-78,60,70,130,AUS
WA State Junior & Senior Championships,2018-07-15,female,Ella Tomuli-Ah-Kuoi,101.40,62,-67,67,78,84,-90,67,84,151,AUS
WA State Junior & Senior Championships,2018-07-15,male,Jason Ager,68.45,95,100,104,124,130,-134,104,130,234,AUS
WA State Junior & Senior Championships,2018-07-15,male,Oliver Saxton,68.45,65,70,75,85,90,95,75,95,170,AUS
WA State Junior & Senior Championships,2018-07-15,male,William Saxton,76.70,-104,104,-109,125,-133,-133,104,125,229,AUS
WA State Junior & Senior Championships,2018-07-15,male,Chris Parfitt,81.85,107,110,112,136,141,145,112,145,257,AUS
WA State Junior & Senior Championships,2018-07-15,male,Rourke Turton,77.20,-80,-80,80,-95,95,100,80,100,180,AUS
WA State Junior & Senior Championships,2018-07-15,male,Thomas Smith,92.50,-126,-126,126,140,,,126,140,266,AUS
WA State Junior & Senior Championships,2018-07-15,male,Cody Wilks,102.85,-150,150,-155,155,160,-165,150,160,310,AUS
WA State Junior & Senior Championships,2018-07-15,male,Russell Ludt,100.85,120,125,-130,147,151,-154,125,151,276,AUS
WA State Junior & Senior Championships,2018-07-15,male,Antony Usmar,105.00,128,-131,-131,-160,-160,,128,0,0,AUS
