event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Emily Sier,54.10,25,-30,,-25,-27,-30,25,0,0,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Larissa Dunn,62.90,30,37,-43,35,40,46,37,46,83,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Louise Sutherland,66.65,47,50,53,63,66,69,53,69,122,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Priscilla Cerqueira,64.05,30,35,-40,45,50,53,35,53,88,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Jenny Mccubbin,72.85,30,35,-38,37,-45,47,35,47,82,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Kath Trenfield,78.30,30,37,-42,45,-50,-51,37,45,82,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Cassie Todd,86.45,67,70,73,95,98,102,73,102,175,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Daniella Topp,79.75,30,35,40,-40,44,-50,40,44,84,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,female,Kate Thurtell,99.70,38,42,-46,-53,53,56,42,56,98,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Andrew Sweeney,74.60,85,90,-95,105,110,115,90,115,205,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Luis Umana,70.10,45,-50,52,60,67,73,52,73,125,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Ryley Porter,76.80,115,-120,120,-140,-140,-140,120,0,0,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Minh Huynh,73.55,60,65,70,90,-96,100,70,100,170,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Robin Blythe,84.75,80,82,85,100,102,105,85,105,190,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Pek Lees,80.95,60,65,70,-90,90,100,70,100,170,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Jon Missenden,87.75,80,85,90,100,105,110,90,110,200,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Daniel Malarowski,97.30,-70,70,75,95,100,105,75,105,180,AUS
JME Qld Club Challenge Round 2 – Brisbane Barbell,2017-06-17,male,Joshua Davies,96.20,45,52,55,60,65,69,55,69,124,AUS
