event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka Barbell Australia League Final,2016-11-26,female,Alyce Stephenson,51.85,52,55,57,74,78,80,57,80,137
Uesaka Barbell Australia League Final,2016-11-26,female,Rebecca Jakubovsky,57.10,55,57,-59,70,72,-74,57,72,129
Uesaka Barbell Australia League Final,2016-11-26,female,April Rustichelli,56.30,-40,43,45,58,60,-62,45,60,105
Uesaka Barbell Australia League Final,2016-11-26,female,Tanya Eames,62.15,48,-50,-52,64,-68,69,48,69,117
Uesaka Barbell Australia League Final,2016-11-26,female,Jasmine Higgins,62.05,40,43,45,58,63,-68,45,63,108
Uesaka Barbell Australia League Final,2016-11-26,female,Tessa Milton,67.60,65,70,75,86,91,94,75,94,169
Uesaka Barbell Australia League Final,2016-11-26,female,Leanne Thomas,68.55,58,-61,61,80,83,-86,61,83,144
Uesaka Barbell Australia League Final,2016-11-26,female,Susan Schirmer,102.25,68,72,74,82,87,-91,74,87,161
Uesaka Barbell Australia League Final,2016-11-26,female,Jen Davis,76.35,65,68,-72,86,-91,-91,68,86,154
Uesaka Barbell Australia League Final,2016-11-26,female,Kacie Reynolds,77.45,56,58,-60,76,78,80,58,80,138
Uesaka Barbell Australia League Final,2016-11-26,female,Julie Davis,54.20,25,27,28,34,36,-38,28,36,64
Uesaka Barbell Australia League Final,2016-11-26,female,Ellen Willis,57.00,42,-43,-45,55,-57,-59,42,55,97
Uesaka Barbell Australia League Final,2016-11-26,female,Deborah Hastings,62.05,47,50,52,66,69,-72,52,69,121
Uesaka Barbell Australia League Final,2016-11-26,female,Gemma Connolly,62.30,48,50,-52,60,-63,63,50,63,113
Uesaka Barbell Australia League Final,2016-11-26,female,Linda Ryan,66.45,40,-43,43,50,-54,58,43,58,101
Uesaka Barbell Australia League Final,2016-11-26,female,Kelly Tumata,73.95,58,61,-64,78,81,84,61,84,145
Uesaka Barbell Australia League Final,2016-11-26,female,Rawena Tairi,92.45,36,37,-39,46,-48,48,37,48,85
Uesaka Barbell Australia League Final,2016-11-26,male,Cooper Ward,54.85,50,-53,53,62,65,-67,53,65,118
Uesaka Barbell Australia League Final,2016-11-26,male,Cooper Wilson,56.80,67,70,-72,93,-97,-100,70,93,163
Uesaka Barbell Australia League Final,2016-11-26,male,Brandon Wakeling,67.65,100,105,110,130,137,-140,110,137,247
Uesaka Barbell Australia League Final,2016-11-26,male,Eric Lam,63.35,71,74,-76,92,-97,97,74,97,171
Uesaka Barbell Australia League Final,2016-11-26,male,William Hale,71.05,57,-61,61,75,80,83,61,83,144
Uesaka Barbell Australia League Final,2016-11-26,male,Ben Ward,84.85,116,-121,121,135,141,145,121,145,266
Uesaka Barbell Australia League Final,2016-11-26,male,Marco Tarumingi,78.00,85,90,-93,110,115,-117,90,115,205
Uesaka Barbell Australia League Final,2016-11-26,male,Jeb Wesener,92.25,112,116,118,140,145,147,118,147,265
Uesaka Barbell Australia League Final,2016-11-26,male,Gareth Musson,87.30,100,105,111,135,140,145,111,145,256
Uesaka Barbell Australia League Final,2016-11-26,male,Michael Dunne,92.15,95,99,102,118,122,128,102,128,230
Uesaka Barbell Australia League Final,2016-11-26,male,Brent Vaughan,91.95,77,82,87,107,112,-114,87,112,199
Uesaka Barbell Australia League Final,2016-11-26,male,Noah Ogilvie-Mitchell,90.80,73,77,80,96,101,104,80,104,184
Uesaka Barbell Australia League Final,2016-11-26,male,Matthew Lydement,104.25,135,-140,142,160,166,-169,142,166,308
Uesaka Barbell Australia League Final,2016-11-26,male,Andrew Kelly,100.30,-113,113,122,-155,155,-161,122,155,277
Uesaka Barbell Australia League Final,2016-11-26,male,Mitchell Levy,124.75,75,77,-79,93,96,99,77,99,176
Uesaka Barbell Australia League Final,2016-11-26,male,Clint Winchester,61.45,-56,56,59,74,-77,77,59,77,136
Uesaka Barbell Australia League Final,2016-11-26,male,Norman Hanna,76.65,80,83,-85,-114,118,-121,83,118,201
Uesaka Barbell Australia League Final,2016-11-26,male,Colin Schram,84.20,92,96,100,120,-125,126,100,126,226
Uesaka Barbell Australia League Final,2016-11-26,male,Lucas Alvarez,91.05,75,-78,80,100,105,108,80,108,188
Uesaka Barbell Australia League Final,2016-11-26,male,Iain Blacow,101.80,76,78,80,88,91,95,80,95,175
Uesaka Barbell Australia League Final,2016-11-26,male,John Brown,103.25,97,101,-105,120,125,-130,101,125,226
