event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka Queensland Cup,2018-11-24,female,Lauren Hastings,47.70,35,37,39,46,48,-50,39,48,87,AUS
Uesaka Queensland Cup,2018-11-24,female,Maddison Power,57.70,60,62,64,75,78,81,64,81,145,AUS
Uesaka Queensland Cup,2018-11-24,female,Mia Delos,56.90,48,50,52,62,-65,-65,52,62,114,AUS
Uesaka Queensland Cup,2018-11-24,female,Imogen Blacka,58.70,47,50,-53,-60,60,-63,50,60,110,AUS
Uesaka Queensland Cup,2018-11-24,female,Amity Salisbury,56.90,38,41,44,47,-51,-51,44,47,91,AUS
Uesaka Queensland Cup,2018-11-24,female,Brittany Gibson,64.00,53,56,60,70,-75,-75,60,70,130,AUS
Uesaka Queensland Cup,2018-11-24,female,Deborah Hastings,63.90,47,-49,49,64,-67,67,49,67,116,AUS
Uesaka Queensland Cup,2018-11-24,female,Mikaela Dorge,61.60,50,53,-55,-65,-65,-65,53,0,0,AUS
Uesaka Queensland Cup,2018-11-24,female,Tanya Eames,65.20,47,49,51,62,66,68,51,68,119,AUS
Uesaka Queensland Cup,2018-11-24,female,Linda Skerman,65.20,35,38,41,47,50,53,41,53,94,AUS
Uesaka Queensland Cup,2018-11-24,female,Rachael Robinson,74.20,61,-64,64,82,85,87,64,87,151,AUS
Uesaka Queensland Cup,2018-11-24,female,Madeleine Whatman,72.90,-61,61,65,80,83,-85,65,83,148,AUS
Uesaka Queensland Cup,2018-11-24,female,Kylie Salisbury,74.20,49,53,56,70,73,75,56,75,131,AUS
Uesaka Queensland Cup,2018-11-24,female,Cassie Todd,80.60,70,73,-75,-100,100,-103,73,100,173,AUS
Uesaka Queensland Cup,2018-11-24,female,Angela Barnas,78.50,58,62,-66,-78,78,-83,62,78,140,AUS
Uesaka Queensland Cup,2018-11-24,female,Sharne Booth-Ford,78.70,52,-55,55,69,73,76,55,76,131,AUS
Uesaka Queensland Cup,2018-11-24,female,Althea Mackie,83.70,43,45,47,57,60,62,47,62,109,AUS
Uesaka Queensland Cup,2018-11-24,female,Rebecca Smith,83.80,40,-43,-45,49,52,-54,40,52,92,AUS
Uesaka Queensland Cup,2018-11-24,female,Bronwyn Dunne,96.70,-71,71,-74,92,-96,-102,71,92,163,AUS
Uesaka Queensland Cup,2018-11-24,female,Amy Siebenhausen,92.60,-69,69,-73,85,89,-93,69,89,158,AUS
Uesaka Queensland Cup,2018-11-24,female,Tamika Solofa,90.70,52,55,58,71,74,77,58,77,135,AUS
Uesaka Queensland Cup,2018-11-24,female,Sophie Bourne,90.80,37,40,-43,48,51,53,40,53,93,AUS
Uesaka Queensland Cup,2018-11-24,male,Asher Manz,34.30,30,32,-34,37,40,-43,32,40,72,AUS
Uesaka Queensland Cup,2018-11-24,male,Harper Manz,56.00,54,57,60,70,73,-76,60,73,133,AUS
Uesaka Queensland Cup,2018-11-24,male,Luke Bidgood,56.50,42,45,47,59,62,64,47,64,111,AUS
Uesaka Queensland Cup,2018-11-24,male,Steven Graham,71.00,-75,-75,75,-107,107,-110,75,107,182,AUS
Uesaka Queensland Cup,2018-11-24,male,Chevy Sukkar,79.70,-117,117,121,141,-146,-146,121,141,262,AUS
Uesaka Queensland Cup,2018-11-24,male,Callum Hannay,78.20,68,72,76,92,96,100,76,100,176,AUS
Uesaka Queensland Cup,2018-11-24,male,Zachary Edwards,77.50,40,44,48,62,66,70,48,70,118,AUS
Uesaka Queensland Cup,2018-11-24,male,Patrick Castelli,82.80,90,-95,96,-128,128,133,96,133,229,AUS
Uesaka Queensland Cup,2018-11-24,male,Dillon Fisler,86.50,-89,89,94,110,115,120,94,120,214,AUS
Uesaka Queensland Cup,2018-11-24,male,Henry Bourne,88.70,48,51,54,58,62,65,54,65,119,AUS
Uesaka Queensland Cup,2018-11-24,male,Jakob Daniels,94.10,110,115,120,-148,148,157,120,157,277,AUS
Uesaka Queensland Cup,2018-11-24,male,Braydan Fender,93.90,112,-116,-120,135,,,112,135,247,AUS
Uesaka Queensland Cup,2018-11-24,male,Bobby Johnson,94.60,91,96,99,110,115,-120,99,115,214,AUS
Uesaka Queensland Cup,2018-11-24,male,Rohan Cuffe,98.00,115,120,124,-135,135,141,124,141,265,AUS
Uesaka Queensland Cup,2018-11-24,male,William Findlay,99.80,103,108,113,128,133,138,113,138,251,AUS
Uesaka Queensland Cup,2018-11-24,male,Jonathan Willey,101.60,82,86,90,100,105,110,90,110,200,AUS
