event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA State Championships,2016-07-23,female,Lisa Tran,52.66,50,53,-56,-67,67,-70,53,67,120,AUS
SAWLA State Championships,2016-07-23,female,Tegan Napper,57.18,67,70,72,84,88,91,72,91,163,AUS
SAWLA State Championships,2016-07-23,female,Claire Wilson,61.98,47,49,-51,67,-70,-71,49,67,116,AUS
SAWLA State Championships,2016-07-23,female,Carly Allen,89.52,60,64,66,75,79,-81,66,79,145,AUS
SAWLA State Championships,2016-07-23,female,Linda Kyritsis,57.24,40,-44,44,55,-60,-60,44,55,99,AUS
SAWLA State Championships,2016-07-23,female,Nicole Chamberlain,62.54,60,64,66,75,80,82,66,82,148,AUS
SAWLA State Championships,2016-07-23,female,Sharon Mccauley,60.56,55,60,63,74,78,80,63,80,143,AUS
SAWLA State Championships,2016-07-23,male,Frank Elliott,76.96,125,-130,-130,145,152,-158,125,152,277,AUS
SAWLA State Championships,2016-07-23,male,Jason Jenkins,84.36,105,110,112,126,130,133,112,133,245,AUS
SAWLA State Championships,2016-07-23,male,Khedher Alresheedi,160.56,105,112,-120,135,-142,-142,112,135,247,AUS
SAWLA State Championships,2016-07-23,male,Luke Rowett,104.98,70,75,82,102,110,-116,82,110,192,AUS
