event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Dungeon Barbell Club Open Competition,2017-07-15,female,Catherine Savory,56.55,55,57,60,65,67,70,60,70,130,AUS
Dungeon Barbell Club Open Competition,2017-07-15,female,Jamie Doo,67.90,45,-48,48,52,54,-55,48,54,102,AUS
Dungeon Barbell Club Open Competition,2017-07-15,female,Marianna Toller,66.50,58,64,-67,74,78,-81,64,78,142,AUS
Dungeon Barbell Club Open Competition,2017-07-15,female,Penny Tudberry,67.15,55,60,-65,70,75,80,60,80,140,AUS
Dungeon Barbell Club Open Competition,2017-07-15,female,Katja Jensen,65.10,35,38,41,50,53,56,41,56,97,AUS
Dungeon Barbell Club Open Competition,2017-07-15,female,Deborah Mildren,64.35,15,17,-20,20,22,-24,17,22,39,AUS
Dungeon Barbell Club Open Competition,2017-07-15,male,Max Toller,50.00,40,42,45,47,49,51,45,51,96,AUS
Dungeon Barbell Club Open Competition,2017-07-15,male,Dion Kristens,71.25,78,-81,-83,105,109,-112,78,109,187,AUS
Dungeon Barbell Club Open Competition,2017-07-15,male,Victor Madrid,82.80,90,95,100,115,121,-128,100,121,221,AUS
Dungeon Barbell Club Open Competition,2017-07-15,male,James Mildren,90.95,70,-75,-75,90,92,-95,70,92,162,AUS
Dungeon Barbell Club Open Competition,2017-07-15,male,Luke Curcuruto,102.45,105,107,110,127,130,-134,110,130,240,AUS
Dungeon Barbell Club Open Competition,2017-07-15,male,Stewart Jensen,107.35,45,50,55,70,75,-80,55,75,130,AUS
