event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Mia Gaudry,51.65,37,41,45,53,56,60,45,60,105,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Imogen Blacka,57.30,40,45,50,50,55,-60,50,55,105,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Logan Poon,62.45,62,65,-68,71,73,-75,65,73,138,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Purdey Noll,67.50,55,58,60,85,88,91,60,91,151,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Stefanie Clinton,68.30,-40,45,50,70,75,80,50,80,130,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Olivia Hindmarsh,66.15,45,48,51,52,56,60,51,60,111,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Adelaide Utz,66.75,40,43,46,51,54,56,46,56,102,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Cassie Todd,86.45,60,63,-66,-95,95,100,63,100,163,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Amy Siebenhausen,89.75,70,-73,-75,90,-93,93,70,93,163,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Frederick Buchanan,55.60,60,62,64,71,74,77,64,77,141,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Lynton Hargrave,57.25,78,82,86,100,105,110,86,110,196,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Matt Nelson,61.90,65,70,75,80,-85,-85,75,80,155,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,David Futo,61.50,62,-65,65,82,-85,85,65,85,150,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Zijian Liang,67.15,-65,70,-75,95,100,105,70,105,175,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Daniel Gehrke,76.95,75,80,85,100,105,110,85,110,195,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Jacob Mole,71.30,70,75,79,100,104,-111,79,104,183,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Tom Li,76.65,-73,73,-77,87,93,96,73,96,169,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Robin Blythe,80.50,91,-96,96,-115,115,-118,96,115,211,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Marco Tarumingi,79.40,85,-90,90,105,110,-115,90,110,200,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Cameron Geraghty,81.95,80,85,90,100,105,110,90,110,200,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Maverick Meavao,82.00,80,85,-90,100,105,115,85,115,200,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Shaun Palm,82.05,55,63,-68,75,82,-87,63,82,145,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Michael Brett,83.80,60,65,70,88,-93,93,70,93,163,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Morgan Michel,86.85,95,100,105,130,137,141,105,141,246,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Zachary Clark,86.85,100,105,-110,-130,135,140,105,140,245,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Riki Hoben,92.10,90,95,100,120,127,132,100,132,232,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Gareth Musson,89.85,90,95,-100,120,125,130,95,130,225,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Patrick Nastasi,86.60,93,-96,96,117,-123,-123,96,117,213,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Nicholas Morland,89.10,80,85,90,110,115,120,90,120,210,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Braydan Fender,90.25,100,-110,-110,100,,,100,100,200,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Charlton Utz,87.40,74,78,80,90,95,100,80,100,180,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Blake Mammarella,89.50,-105,-113,-113,-135,135,-140,0,135,0,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Adrian Lamond,95.70,96,100,105,125,130,135,105,135,240,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Regan Hams,101.60,120,125,130,145,151,155,130,155,285,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Jack Major,102.40,96,100,-107,126,132,-140,100,132,232,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Scott Mark,104.20,65,70,-75,85,91,94,70,94,164,AUS
