event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
QWA State Masters Championships,2022-05-13,female,Julie Davis,54.80,25,26,-27,34,36,38,26,38,64,AUS
QWA State Masters Championships,2022-05-13,female,Sarah Hearn,58.75,62,-64,64,82,86,89,64,89,153,AUS
QWA State Masters Championships,2022-05-13,female,Celeste Van Coeverden,56.45,53,56,-59,66,70,74,56,74,130,AUS
QWA State Masters Championships,2022-05-13,female,Jessica Malone,58.40,42,45,48,61,64,-68,48,64,112,AUS
QWA State Masters Championships,2022-05-13,female,Diana Loy,58.45,-32,32,-35,55,-57,57,32,57,89,AUS
QWA State Masters Championships,2022-05-13,female,Lee-Ann Crooks,55.50,33,36,-38,41,45,-46,36,45,81,AUS
QWA State Masters Championships,2022-05-13,female,Anna Thomson,62.90,60,64,-67,79,83,86,64,86,150,AUS
QWA State Masters Championships,2022-05-13,female,Jacqui Honeywood,60.85,45,48,50,61,63,65,50,65,115,AUS
QWA State Masters Championships,2022-05-13,female,Deborah Hastings,63.70,-42,42,,60,-63,-63,42,60,102,AUS
QWA State Masters Championships,2022-05-13,female,Meg Emerton,63.40,39,40,-41,50,51,-52,40,51,91,AUS
QWA State Masters Championships,2022-05-13,female,Ellen Willis,63.00,34,36,38,48,50,-52,38,50,88,AUS
QWA State Masters Championships,2022-05-13,female,Erin Oberem,62.00,26,28,31,35,39,43,31,43,74,AUS
QWA State Masters Championships,2022-05-13,female,Vanessa Friel,61.55,27,29,-32,35,37,-40,29,37,66,AUS
QWA State Masters Championships,2022-05-13,female,Wendy Pakchung,60.85,-22,22,-23,33,35,-37,22,35,57,AUS
QWA State Masters Championships,2022-05-13,female,Colleen Duplock,63.30,25,26,-27,30,-32,-32,26,30,56,AUS
QWA State Masters Championships,2022-05-13,female,Miria Bastock,60.60,22,23,24,25,27,28,24,28,52,AUS
QWA State Masters Championships,2022-05-13,female,Logan Poon,68.00,62,65,68,77,80,83,68,83,151,AUS
QWA State Masters Championships,2022-05-13,female,Marian Wright,68.30,46,48,50,65,67,69,50,69,119,AUS
QWA State Masters Championships,2022-05-13,female,Mel Lumb,66.65,42,46,50,63,-67,-67,50,63,113,AUS
QWA State Masters Championships,2022-05-13,female,Gabrielle Snowdon,68.70,46,50,52,57,58,-60,52,58,110,AUS
QWA State Masters Championships,2022-05-13,female,Ainsleigh Pegg,70.40,40,45,-47,45,50,55,45,55,100,AUS
QWA State Masters Championships,2022-05-13,female,Wendy Campbell,68.35,33,35,38,40,43,46,38,46,84,AUS
QWA State Masters Championships,2022-05-13,female,Bonney Douglas,69.75,-32,32,-36,-45,45,50,32,50,82,AUS
QWA State Masters Championships,2022-05-13,female,Maryanne Long,68.30,30,33,-36,37,-40,41,33,41,74,AUS
QWA State Masters Championships,2022-05-13,female,Lesley Moyle,66.90,24,25,26,34,36,38,26,38,64,AUS
QWA State Masters Championships,2022-05-13,female,Angela Barnas,74.70,57,61,-64,80,-86,86,61,86,147,AUS
QWA State Masters Championships,2022-05-13,female,Rachael Robinson,73.55,58,61,-64,76,79,81,61,81,142,AUS
QWA State Masters Championships,2022-05-13,female,Katie Harrold,72.75,50,53,56,-68,-68,68,56,68,124,AUS
QWA State Masters Championships,2022-05-13,female,Disa Caspersen,72.50,47,50,53,60,65,-68,53,65,118,AUS
QWA State Masters Championships,2022-05-13,female,Malgorzata Soroka,75.60,48,50,52,62,-65,66,52,66,118,AUS
QWA State Masters Championships,2022-05-13,female,Bronwyn Hitchener,74.55,-47,47,52,57,60,63,52,63,115,AUS
QWA State Masters Championships,2022-05-13,female,Emma Fetherston,74.45,-47,47,49,59,61,-64,49,61,110,AUS
QWA State Masters Championships,2022-05-13,female,Charlene Whitton,74.80,36,40,41,50,55,-57,41,55,96,AUS
QWA State Masters Championships,2022-05-13,female,Dianna Worrell,74.50,38,-40,-40,46,50,52,38,52,90,AUS
QWA State Masters Championships,2022-05-13,female,Meagan Wellby,79.15,60,65,-70,80,85,88,65,88,153,AUS
QWA State Masters Championships,2022-05-13,female,Althea Mackie,80.50,48,51,53,60,64,-67,53,64,117,AUS
QWA State Masters Championships,2022-05-13,female,Dale Donaghue,79.95,47,-50,-50,60,64,68,47,68,115,AUS
QWA State Masters Championships,2022-05-13,female,Louise Burwood,78.40,-47,47,-50,62,-65,-65,47,62,109,AUS
QWA State Masters Championships,2022-05-13,female,Leah Chandler,86.75,42,-45,-45,48,51,-55,42,51,93,AUS
QWA State Masters Championships,2022-05-13,female,Sue Armstrong,81.70,33,37,40,47,51,-54,40,51,91,AUS
QWA State Masters Championships,2022-05-13,female,Sandra Branson,85.80,34,35,37,45,48,-50,37,48,85,AUS
QWA State Masters Championships,2022-05-13,female,Telia Tonkin,86.90,27,-30,-31,33,37,-40,27,37,64,AUS
QWA State Masters Championships,2022-05-13,female,Leah Rhodes,95.15,45,-50,51,65,72,-77,51,72,123,AUS
QWA State Masters Championships,2022-05-13,female,Joanne Phillips,101.90,50,-55,-55,70,-76,-76,50,70,120,AUS
QWA State Masters Championships,2022-05-13,female,Jodie Michael,108.30,50,54,-58,62,65,-68,54,65,119,AUS
QWA State Masters Championships,2022-05-13,female,Tania Lindsay,109.85,38,40,-44,58,61,62,40,62,102,AUS
QWA State Masters Championships,2022-05-13,female,Lauren Staples,106.05,53,57,-60,-65,-68,-68,57,0,0,AUS
QWA State Masters Championships,2022-05-13,male,Ben Poon,65.65,75,80,86,90,95,100,86,100,186,AUS
QWA State Masters Championships,2022-05-13,male,Steven Graham,72.70,70,74,-81,100,107,112,74,112,186,AUS
QWA State Masters Championships,2022-05-13,male,Bobby Johnson,80.45,-85,85,-90,100,107,111,85,111,196,AUS
QWA State Masters Championships,2022-05-13,male,Callum Hannay,80.75,68,-72,72,90,95,-100,72,95,167,AUS
QWA State Masters Championships,2022-05-13,male,Alan (Songhwan) Park,77.60,-85,85,-88,-115,-115,-115,85,0,0,AUS
QWA State Masters Championships,2022-05-13,male,Justin Connor,86.95,85,90,95,125,131,-135,95,131,226,AUS
QWA State Masters Championships,2022-05-13,male,Mark O'Halloran,87.65,65,-68,68,88,91,-94,68,91,159,AUS
QWA State Masters Championships,2022-05-13,male,Demogene Smith,89.75,101,-107,-111,-131,-131,-131,101,0,0,AUS
QWA State Masters Championships,2022-05-13,male,Ignatius Papenga,100.70,-100,100,105,-132,132,-137,105,132,237,AUS
QWA State Masters Championships,2022-05-13,male,Rohan Cuffe,99.25,85,92,100,114,123,130,100,130,230,AUS
QWA State Masters Championships,2022-05-13,male,Jarrad Mccarthy,98.15,74,79,-84,97,101,-104,79,101,180,AUS
QWA State Masters Championships,2022-05-13,male,Gerard Nelson,98.90,70,74,76,85,89,93,76,93,169,AUS
QWA State Masters Championships,2022-05-13,male,Michael Duff,100.35,64,67,-71,75,78,-81,67,78,145,AUS
QWA State Masters Championships,2022-05-13,male,Dan Ward-Smith,108.10,100,103,107,108,114,120,107,120,227,AUS
QWA State Masters Championships,2022-05-13,male,Matt Cunningham,118.85,87,91,-95,108,-113,-114,91,108,199,AUS
QWA State Masters Championships,2022-05-13,male,Darren Castle,110.50,63,67,-70,95,-100,103,67,103,170,AUS
