event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Shred Barbell Open Competition,2021-12-19,female,Jun Yue,48.70,25,27,-29,37,39,-41,27,39,66,AUS
Shred Barbell Open Competition,2021-12-19,female,Jess Sewastenko,54.60,74,-77,-77,96,,,74,96,170,AUS
Shred Barbell Open Competition,2021-12-19,female,Joy Briggs,58.10,-40,-40,-40,,,,0,0,0,AUS
Shred Barbell Open Competition,2021-12-19,female,Taiamoni Pakoti,63.15,58,62,65,77,82,85,65,85,150,AUS
Shred Barbell Open Competition,2021-12-19,female,Alison Cranston,62.95,57,60,62,73,77,80,62,80,142,AUS
Shred Barbell Open Competition,2021-12-19,female,Sarah Esteban,62.25,50,53,55,72,75,78,55,78,133,AUS
Shred Barbell Open Competition,2021-12-19,female,Kaitlyn Byrnes,61.95,33,35,37,38,41,43,37,43,80,AUS
Shred Barbell Open Competition,2021-12-19,female,Natasha Cordell,62.70,25,28,-31,35,40,-45,28,40,68,AUS
Shred Barbell Open Competition,2021-12-19,female,Laura Owen,66.10,62,65,68,72,76,80,68,80,148,AUS
Shred Barbell Open Competition,2021-12-19,female,Savannah Roberts,71.80,60,64,67,-75,77,-81,67,77,144,AUS
Shred Barbell Open Competition,2021-12-19,female,Rebecca Faccin,73.90,-56,56,-60,-73,73,-76,56,73,129,AUS
Shred Barbell Open Competition,2021-12-19,female,Kitty Chao,72.80,48,-51,51,67,70,-73,51,70,121,AUS
Shred Barbell Open Competition,2021-12-19,female,Nicole Bold,74.55,50,53,55,58,62,-65,55,62,117,AUS
Shred Barbell Open Competition,2021-12-19,female,Danica Hampton,98.80,-78,78,-82,90,94,-100,78,94,172,AUS
Shred Barbell Open Competition,2021-12-19,female,Ashlee Robertson,106.65,50,55,58,70,75,80,58,80,138,AUS
Shred Barbell Open Competition,2021-12-19,female,Alyssa Walter,111.40,50,54,57,60,64,70,57,70,127,AUS
Shred Barbell Open Competition,2021-12-19,male,Daniel Vong,66.20,81,84,86,-110,-114,114,86,114,200,AUS
Shred Barbell Open Competition,2021-12-19,male,Nelson Cheng,63.60,72,75,78,91,96,100,78,100,178,AUS
Shred Barbell Open Competition,2021-12-19,male,Deacon Mercieca,65.60,70,75,-80,92,96,100,75,100,175,AUS
Shred Barbell Open Competition,2021-12-19,male,Luc Tran,65.05,48,51,54,62,65,68,54,68,122,AUS
Shred Barbell Open Competition,2021-12-19,male,Joshua Younan,69.20,69,72,-75,-90,-90,90,72,90,162,AUS
Shred Barbell Open Competition,2021-12-19,male,Mark Grinham,80.80,100,-105,110,120,125,130,110,130,240,AUS
Shred Barbell Open Competition,2021-12-19,male,Adrian Carey,98.65,117,121,126,150,-154,154,126,154,280,AUS
Shred Barbell Open Competition,2021-12-19,male,Luke Norton,117.20,78,83,86,101,105,110,86,110,196,AUS
Shred Barbell Open Competition,2021-12-19,male,Mathew Seeto,116.75,-97,-97,,,,,0,0,0,AUS
