event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
4th Ralph Cashman Open,2014-03-22,female,Jessica Barkhan,47.85,-45,-47,-47,,,,0,0,0,AUS
4th Ralph Cashman Open,2014-03-22,female,Sonia Nunez,57.96,58,-60,60,68,71,73,60,73,133,AUS
4th Ralph Cashman Open,2014-03-22,female,Jacqui Warnock,56.06,-44,44,-47,-57,57,-59,44,57,101,AUS
4th Ralph Cashman Open,2014-03-22,female,Stephanie Pick,65.30,50,53,-54,60,-65,-65,53,60,113,AUS
4th Ralph Cashman Open,2014-03-22,female,Maria Katrina Calvo,65.68,30,35,-40,42,45,48,35,48,83,AUS
4th Ralph Cashman Open,2014-03-22,female,Kelsey Marquardt,85.05,35,40,44,50,-57,57,44,57,101,AUS
4th Ralph Cashman Open,2014-03-22,female,Annette Willmott,47.20,25,27,28,33,35,37,28,37,65,AUS
4th Ralph Cashman Open,2014-03-22,female,Rebecca Supanovich,68.22,30,-35,-37,42,45,48,30,48,78,AUS
4th Ralph Cashman Open,2014-03-22,female,Cathy Mason,65.42,20,-25,-25,30,-33,33,20,33,53,AUS
4th Ralph Cashman Open,2014-03-22,male,Josh McMahon,59.78,55,60,65,73,78,83,65,83,148,AUS
4th Ralph Cashman Open,2014-03-22,male,Aydan McMahon,67.30,81,87,91,100,110,115,91,115,206,AUS
4th Ralph Cashman Open,2014-03-22,male,Andrew Wang,67.14,77,-82,82,100,102,106,82,106,188,AUS
4th Ralph Cashman Open,2014-03-22,male,Chris Toomer,67.60,55,60,65,75,80,-85,65,80,145,AUS
4th Ralph Cashman Open,2014-03-22,male,Sion Cousins,75.62,105,110,115,130,136,-140,115,136,251,AUS
4th Ralph Cashman Open,2014-03-22,male,Paul Cividin,76.54,90,-95,-95,108,-115,115,90,115,205,AUS
4th Ralph Cashman Open,2014-03-22,male,Luke McMahon,71.55,78,84,-90,100,-110,-114,84,100,184,AUS
4th Ralph Cashman Open,2014-03-22,male,Francis Chung,74.28,80,-85,-85,90,95,-100,80,95,175,AUS
4th Ralph Cashman Open,2014-03-22,male,Luke Robinson,72.66,65,70,-72,75,80,83,70,83,153,AUS
4th Ralph Cashman Open,2014-03-22,male,Alex Meakins,82.66,-100,100,-110,130,-135,-136,100,130,230,AUS
4th Ralph Cashman Open,2014-03-22,male,Matthew Floyd,83.56,85,90,94,120,-127,127,94,127,221,AUS
4th Ralph Cashman Open,2014-03-22,male,Jake Hancock,84.24,85,90,95,110,118,124,95,124,219,AUS
4th Ralph Cashman Open,2014-03-22,male,Reuben Magele,82.02,85,90,-95,110,115,120,90,120,210,AUS
4th Ralph Cashman Open,2014-03-22,male,Ben Pretty,82.37,85,89,90,105,110,-112,90,110,200,AUS
4th Ralph Cashman Open,2014-03-22,male,Yunus Sarun,79.65,78,83,-85,105,112,-150,83,112,195,AUS
4th Ralph Cashman Open,2014-03-22,male,Clinton Mcnabb,83.99,76,82,90,-95,95,105,90,105,195,AUS
4th Ralph Cashman Open,2014-03-22,male,Paul Grycuk,80.44,72,79,-85,97,105,-113,79,105,184,AUS
4th Ralph Cashman Open,2014-03-22,male,Matthew Jones,92.33,104,110,-116,130,140,-145,110,140,250,AUS
4th Ralph Cashman Open,2014-03-22,male,Jacob Marquardt,87.54,90,-95,95,120,127,-130,95,127,222,AUS
4th Ralph Cashman Open,2014-03-22,male,Pete Hardiman,100.22,110,-115,115,140,150,160,115,160,275,AUS
4th Ralph Cashman Open,2014-03-22,male,Michael Inskip,101.32,100,110,115,130,137,-142,115,137,252,AUS
4th Ralph Cashman Open,2014-03-22,male,Anthony Damerian,100.07,90,-95,-97,116,-120,-120,90,116,206,AUS
4th Ralph Cashman Open,2014-03-22,male,Matthew Lilli,108.73,94,98,101,120,-125,-150,101,120,221,AUS
4th Ralph Cashman Open,2014-03-22,male,Peter Ticehurst,84.66,47,50,-53,63,68,72,50,72,122,AUS
4th Ralph Cashman Open,2014-03-22,male,James Dries,113.84,80,91,-95,100,105,120,91,120,211,AUS
