event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Berserker Barbell Club Competition,2020-11-07,female,Jorja Knox,57.40,22,24,26,25,27,32,26,32,58
Berserker Barbell Club Competition,2020-11-07,female,Sally Wells,66.00,50,53,55,70,73,-75,55,73,128
Berserker Barbell Club Competition,2020-11-07,female,Megan Harris,70.75,32,34,-35,43,45,-48,34,45,79
Berserker Barbell Club Competition,2020-11-07,female,Meagan Wellby,74.40,63,-67,-67,80,83,85,63,85,148
Berserker Barbell Club Competition,2020-11-07,female,Katie Harrold,72.30,-54,54,57,71,75,-77,57,75,132
Berserker Barbell Club Competition,2020-11-07,male,Zavier Cranston,40.90,15,17,20,17,20,23,20,23,43
Berserker Barbell Club Competition,2020-11-07,male,Leon Henderson,64.60,38,40,42,45,48,51,42,51,93
Berserker Barbell Club Competition,2020-11-07,male,Niall Tomas,68.05,25,28,30,38,41,43,30,43,73
Berserker Barbell Club Competition,2020-11-07,male,Craig Hamilton,80.05,30,35,40,55,60,65,40,65,105
Berserker Barbell Club Competition,2020-11-07,male,Luke Wells,83.60,65,68,71,83,85,89,71,89,160
Berserker Barbell Club Competition,2020-11-07,male,James Tate,90.60,45,-48,-50,60,65,-71,45,65,110
