event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Open & Masters GP1 ,2012-02-25,female,Socheata Be,52.65,67,-71,-71,86,-90,-90,67,86,153,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Alexandra Martin,54.15,35,38,-40,45,-48,-50,38,45,83,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Seen Lee,59.10,78,-82,-82,95,102,-105,78,102,180,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Rachel Goodman,62.60,47,50,52,65,68,-71,52,68,120,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Miranda Hoare,67.35,46,-48,-48,49,52,55,46,55,101,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Kate Linford,110.65,68,72,74,87,92,-96,74,92,166,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Katharine Johnson,104.70,67,70,72,75,-80,80,72,80,152,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Leilani Clarken,92.40,47,50,52,57,63,-68,52,63,115,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Melissa Riccardi,82.80,42,45,47,50,55,60,47,60,107,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Jennifer Robinson,51.35,28,30,32,38,40,-42,32,40,72,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Lina Vukojevic,63.70,43,-46,-48,62,65,-68,43,65,108,AUS
VWA Open & Masters GP1 ,2012-02-25,female,Elaine Janes,60.90,24,26,-28,34,-36,-36,26,34,60,AUS
VWA Open & Masters GP1 ,2012-02-25,male,James Delaney,49.15,55,-58,-58,68,71,73,55,73,128,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Boris Elesin,58.95,65,70,-73,80,85,90,70,90,160,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Daniel Koum,62.95,105,110,,130,135,140,110,140,250,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Jordan Bender,73.40,84,-90,-90,105,110,113,84,113,197,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Paulo Magistrado,83.45,104,108,-112,135,-140,-145,108,135,243,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Luke Stone,84.70,90,95,100,127,133,-139,100,133,233,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Liam Larkins,78.50,95,100,105,115,120,125,105,125,230,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Matthew Pit,78.35,95,100,-105,120,125,-130,100,125,225,AUS
VWA Open & Masters GP1 ,2012-02-25,male,John Cichello,85.00,87,-90,90,110,114,117,90,117,207,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Nicodemus Scheelings,79.50,90,-95,-95,-105,105,110,90,110,200,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Charlie Nissen,81.70,65,70,-75,95,100,-105,70,100,170,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Scott Norman,91.20,93,97,100,107,112,119,100,119,219,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Wade Mosse,94.95,67,-72,-72,-102,102,106,67,106,173,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Joshua Quinn,110.80,130,135,140,165,170,-175,140,170,310,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Shane Bailey,80.60,60,65,66,75,80,-85,66,80,146,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Rohan Mason,76.40,58,62,-65,68,72,-74,62,72,134,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Frank Parsons,87.60,-45,45,-50,63,-68,68,45,68,113,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Armando Miotti,93.55,100,107,-111,120,130,135,107,135,242,AUS
VWA Open & Masters GP1 ,2012-02-25,male,John Reynolds,103.10,51,53,-55,72,73,75,53,75,128,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Barry Rielly,103.40,-51,51,-53,63,-66,-66,51,63,114,AUS
VWA Open & Masters GP1 ,2012-02-25,male,Michael Burns,102.40,35,40,-42,40,45,50,40,50,90,AUS
