event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WACT Club Championships,2022-06-19,female,Jana Phan,51.75,40,45,-48,50,55,60,45,60,105,AUS
WACT Club Championships,2022-06-19,female,Monique Hilborn,58.40,56,-58,-59,-70,-73,73,56,73,129,AUS
WACT Club Championships,2022-06-19,female,Bridgette Mcmillan,57.50,51,54,57,63,66,-70,57,66,123,AUS
WACT Club Championships,2022-06-19,female,Miriam Hutchinson,55.80,38,-41,-42,50,53,-56,38,53,91,AUS
WACT Club Championships,2022-06-19,female,Kirsty Sharbine,59.00,35,-38,38,42,45,49,38,49,87,AUS
WACT Club Championships,2022-06-19,female,Lauren Maclachlan,61.40,-36,39,41,48,-53,53,41,53,94,AUS
WACT Club Championships,2022-06-19,female,Saskia Van Leeuwen,70.25,57,60,-62,-73,-73,73,60,73,133,AUS
WACT Club Championships,2022-06-19,female,Petra De Ruyter,69.05,40,45,47,-50,57,-63,47,57,104,AUS
WACT Club Championships,2022-06-19,female,Louise Kael,73.35,42,46,49,60,63,66,49,66,115,AUS
WACT Club Championships,2022-06-19,female,Brooke Micalowski,75.65,40,43,46,45,51,-56,46,51,97,AUS
WACT Club Championships,2022-06-19,female,Ella Naidoo-Golledge,84.10,64,66,68,86,-88,-90,68,86,154,AUS
WACT Club Championships,2022-06-19,female,Annie Viccars,84.85,-52,52,55,60,65,-70,55,65,120,AUS
WACT Club Championships,2022-06-19,female,Shannon Stevens,105.85,55,58,60,77,80,83,60,83,143,AUS
WACT Club Championships,2022-06-19,male,Bill Porter,80.95,95,-101,103,120,-125,-127,103,120,223,AUS
WACT Club Championships,2022-06-19,male,Ben Marsh-Holmes,81.80,85,90,-100,100,110,120,90,120,210,AUS
WACT Club Championships,2022-06-19,male,Mauro Davanzo,87.75,70,-75,75,90,-95,100,75,100,175,AUS
WACT Club Championships,2022-06-19,male,Rhys Crawshaw,83.10,55,60,-65,78,85,-90,60,85,145,AUS
WACT Club Championships,2022-06-19,male,Jimmy Kael,82.15,-52,54,58,78,83,86,58,86,144,AUS
WACT Club Championships,2022-06-19,male,Stjepan Pranjic,88.75,-80,-85,-86,,,,0,0,0,AUS
WACT Club Championships,2022-06-19,male,Gerard Viccars,95.55,101,104,107,120,124,127,107,127,234,AUS
WACT Club Championships,2022-06-19,male,Scott Russell,94.35,-75,77,-82,-100,100,-104,77,100,177,AUS
WACT Club Championships,2022-06-19,male,Nicolas Warren,99.85,108,113,-118,130,-137,-142,113,130,243,AUS
