event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,female,Mel Elliott,60.90,45,50,-55,60,65,-70,50,65,115,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,female,Emily Cripps,66.70,50,55,60,-70,70,-75,60,70,130,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,female,Olivia Wilson,71.20,-40,-40,40,55,-60,-60,40,55,95,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,female,Colleen Duplock,55.85,29,-31,-31,38,-41,-41,29,38,67,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Alex Bax,56.00,41,45,47,52,55,57,47,57,104,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Mitch Houghton,80.00,70,77,-80,100,-107,110,77,110,187,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Brendan Dales,77.50,70,-77,77,100,105,107,77,107,184,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Laurence Smith,85.00,55,64,-70,75,80,85,64,85,149,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Matthew Howie,83.90,52,55,-60,72,75,77,55,77,132,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Ben Fuller,87.60,90,-94,-97,120,-125,-125,90,120,210,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Ben Lamb,92.50,-80,80,82,-95,95,100,82,100,182,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Tom Hall,87.80,-85,-85,-95,105,110,120,0,120,0,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Brandon Pritchard,104.60,55,60,65,75,80,82,65,82,147,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Greg Henwood,75.00,52,57,-62,60,70,-75,57,70,127,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Mark Sztybel,88.30,57,61,63,75,80,82,63,82,145,AUS
JME Qld Club Challenge Round 2 - Ironskull,2013-05-31,male,Sam Scott,109.20,-70,70,-75,100,110,-120,70,110,180,AUS
