event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Australia v South  Africa Masters International,2019-04-13,female,Monika Endres,52.50,54,58,-61,-66,-66,66,58,66,124,AUS
Australia v South  Africa Masters International,2019-04-13,female,Sharon Mccauley,57.80,57,60,-63,70,73,76,60,76,136,AUS
Australia v South  Africa Masters International,2019-04-13,female,Toni Lane,57.10,55,-58,-59,72,76,-81,55,76,131,AUS
Australia v South  Africa Masters International,2019-04-13,female,Lynda Edwards,62.25,-68,68,-71,-85,85,-90,68,85,153,AUS
Australia v South  Africa Masters International,2019-04-13,female,Coral Quinell,63.50,34,36,38,-44,44,-45,38,44,82,AUS
Australia v South  Africa Masters International,2019-04-13,male,Benjamin Silva,66.35,65,70,75,85,90,-95,75,90,165,AUS
Australia v South  Africa Masters International,2019-04-13,male,Robert Davison,78.30,85,-95,-95,110,115,-120,85,115,200,AUS
Australia v South  Africa Masters International,2019-04-13,male,John Clow,78.30,58,61,-63,78,-83,-83,61,78,139,AUS
Australia v South  Africa Masters International,2019-04-13,male,Mark Fettuccia,86.70,100,-105,-106,130,-137,-138,100,130,230,AUS
Australia v South  Africa Masters International,2019-04-13,male,George Stylianou,88.40,-80,80,86,95,-101,102,86,102,188,AUS
