event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Senior Championships,2021-04-24,female,Kate Brown,47.55,-55,55,-59,65,-71,-71,55,65,120,AUS
Victorian Senior Championships,2021-04-24,female,Thicia Acquisto,48.50,40,43,45,56,60,-62,45,60,105,AUS
Victorian Senior Championships,2021-04-24,female,Michaela Warwick,53.85,58,61,64,68,71,-74,64,71,135,AUS
Victorian Senior Championships,2021-04-24,female,Jayde Finnegan,53.85,53,-56,-57,73,76,-83,53,76,129,AUS
Victorian Senior Championships,2021-04-24,female,Monika Endres,54.80,50,53,55,60,-65,67,55,67,122,AUS
Victorian Senior Championships,2021-04-24,female,Brenna Kean,58.70,67,71,74,92,96,100,74,100,174,AUS
Victorian Senior Championships,2021-04-24,female,Letitia Forbes,58.95,56,60,63,74,78,82,63,82,145,AUS
Victorian Senior Championships,2021-04-24,female,Sonia Morey,57.60,53,57,60,72,-79,-86,60,72,132,AUS
Victorian Senior Championships,2021-04-24,female,Hannah Tan,56.20,50,53,55,62,-65,65,55,65,120,AUS
Victorian Senior Championships,2021-04-24,female,Lydia Mccloskey,63.80,64,67,70,81,84,87,70,87,157,AUS
Victorian Senior Championships,2021-04-24,female,Bonnie Grylls-Graham,61.20,69,-72,72,80,-84,84,72,84,156,AUS
Victorian Senior Championships,2021-04-24,female,Emily Shaw,61.90,57,-61,-61,77,81,87,57,87,144,AUS
Victorian Senior Championships,2021-04-24,female,Gemima Fox,62.55,57,61,63,76,80,-83,63,80,143,AUS
Victorian Senior Championships,2021-04-24,female,Sarah Florence,61.50,53,56,-58,63,67,-70,56,67,123,AUS
Victorian Senior Championships,2021-04-24,female,Cassandra Soubra,61.45,53,56,58,-71,-71,-71,58,0,0,AUS
Victorian Senior Championships,2021-04-24,female,Nicky Cummins,66.75,74,78,-81,94,98,100,78,100,178,AUS
Victorian Senior Championships,2021-04-24,female,Lani Schwaiger,71.00,66,70,-73,86,90,94,70,94,164,AUS
Victorian Senior Championships,2021-04-24,female,Teagan Newman,72.60,77,81,84,94,97,-100,84,97,181,AUS
Victorian Senior Championships,2021-04-24,female,Yindi Hayden-Horan,75.15,-52,53,-57,70,73,-76,53,73,126,AUS
Victorian Senior Championships,2021-04-24,female,Carly Smit,80.30,68,72,-75,80,-85,-86,72,80,152,AUS
Victorian Senior Championships,2021-04-24,female,Shanade Mulelly,78.55,-58,58,60,73,-76,-78,60,73,133,AUS
Victorian Senior Championships,2021-04-24,female,Leora Yates,87.00,73,-77,-77,-90,-90,-90,73,0,0,AUS
Victorian Senior Championships,2021-04-24,male,Vannara Be,65.20,100,110,115,120,132,-135,115,132,247,AUS
Victorian Senior Championships,2021-04-24,male,James Delaney,72.80,114,-118,-120,-146,146,-156,114,146,260,AUS
