event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Chris Chugg Memorial & PC2,2019-03-02,female,Charlee Adams,37.55,17,20,22,25,28,31,22,31,53,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Rosie Porter,43.75,18,20,22,25,28,31,22,31,53,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Ava Pickrell,30.45,13,15,16,16,19,21,16,21,37,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Sophie Dubbeld,30.15,8,11,13,13,16,-19,13,16,29,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Stephanie Pickrell,48.45,51,54,56,62,65,67,56,67,123,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Giselle Fernandez,45.30,22,25,27,33,-36,36,27,36,63,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Melissa Hanson,54.85,44,47,-49,56,59,61,47,61,108,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Tegan Kirkpatrick,53.20,45,-48,-50,60,63,-67,45,63,108,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Hannah Pickrell,52.65,33,35,-38,46,47,-50,35,47,82,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Darcy Elliston,62.70,49,51,53,65,67,70,53,70,123,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Mollie Paton,62.55,49,-51,-51,-65,-65,65,49,65,114,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Elizabeth Knox,63.95,28,30,-32,33,35,37,30,37,67,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Jennifer Carter,62.95,-50,-50,-50,69,-73,73,0,73,0,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Mya Venn,69.05,38,42,46,50,54,61,46,61,107,AUS
Chris Chugg Memorial & PC2,2019-03-02,female,Monique Booth,65.20,40,43,45,50,53,56,45,56,101,AUS
