event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA December Open,2020-12-11,male,James Wallace,66.56,78,82,-85,-95,95,,82,95,177,AUS
SAWLA December Open,2020-12-11,male,Andrew Dodman,66.48,52,-55,-55,70,75,-80,52,75,127,AUS
SAWLA December Open,2020-12-11,male,Steven Trang,72.70,85,-90,-90,-112,-112,112,85,112,197,AUS
SAWLA December Open,2020-12-11,male,Benjamin Sanvichith,72.74,80,85,90,-100,104,-110,90,104,194,AUS
SAWLA December Open,2020-12-11,male,Anthony Nguyen,70.24,58,-65,65,-81,81,89,65,89,154,AUS
SAWLA December Open,2020-12-11,male,Lap Nguyen,71.68,-75,-75,-75,-96,96,-100,0,96,0,AUS
SAWLA December Open,2020-12-11,male,Vinh Huynh,78.06,76,-80,80,-90,-90,-91,80,0,0,AUS
SAWLA December Open,2020-12-11,male,John Aik,78.88,-80,-80,-81,100,105,-111,0,105,0,AUS
SAWLA December Open,2020-12-11,male,Frank Elliott,85.42,117,123,126,-147,147,149,126,149,275,AUS
SAWLA December Open,2020-12-11,male,Matt Porter,88.92,-100,-100,100,120,125,-140,100,125,225,AUS
SAWLA December Open,2020-12-11,male,Nicky Nguyen,81.36,83,86,91,100,106,-111,91,106,197,AUS
SAWLA December Open,2020-12-11,male,Michael Takac,95.80,65,-70,70,86,-90,-95,70,86,156,AUS
SAWLA December Open,2020-12-11,male,Travis Whitson,103.14,-80,80,85,115,-120,-120,85,115,200,AUS
SAWLA December Open,2020-12-11,male,Anthony Formichella,128.90,75,79,-84,90,93,-95,79,93,172,AUS
