event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Ralph Cashman Open,2016-02-27,female,Madeline Wu,57.75,64,-67,67,-78,-78,-78,67,0,0,AUS
Ralph Cashman Open,2016-02-27,female,Ashley Robottom,60.44,48,51,-55,60,63,-66,51,63,114,AUS
Ralph Cashman Open,2016-02-27,female,Kiana Elliott,65.66,75,80,85,95,100,105,85,105,190,AUS
Ralph Cashman Open,2016-02-27,female,Jarian Hogan,67.41,48,-50,50,65,68,-71,50,68,118,AUS
Ralph Cashman Open,2016-02-27,female,Annette Willmott,50.22,28,30,-32,37,39,-41,30,39,69,AUS
Ralph Cashman Open,2016-02-27,female,Jennifer Williams,55.21,43,46,50,46,51,56,50,56,106,AUS
Ralph Cashman Open,2016-02-27,female,Donna Cooperthwaite,61.28,-42,42,-47,50,-60,60,42,60,102,AUS
Ralph Cashman Open,2016-02-27,female,Vanessa Kerr,66.49,-53,53,56,67,71,74,56,74,130,AUS
Ralph Cashman Open,2016-02-27,female,Lisa Mcgavern,77.86,30,32,35,35,40,45,35,45,80,AUS
Ralph Cashman Open,2016-02-27,male,Joshua Wu,67.95,95,-100,-100,125,-130,130,95,130,225,AUS
Ralph Cashman Open,2016-02-27,male,Aneesh Kesha,65.25,65,70,-72,90,94,98,70,98,168,AUS
Ralph Cashman Open,2016-02-27,male,Aldrin Ocsing,74.63,95,100,105,121,125,133,105,133,238,AUS
Ralph Cashman Open,2016-02-27,male,Joseph Campbell,82.92,90,-95,95,120,127,-130,95,127,222,AUS
Ralph Cashman Open,2016-02-27,male,Nicholas Stavroulakis,83.82,92,97,100,117,122,-126,100,122,222,AUS
Ralph Cashman Open,2016-02-27,male,Tyson Hudson,84.16,90,95,-98,120,125,-129,95,125,220,AUS
Ralph Cashman Open,2016-02-27,male,Sam Roffey,82.69,92,95,-98,120,-123,-125,95,120,215,AUS
Ralph Cashman Open,2016-02-27,male,Andrew Pineda,83.88,87,-92,-92,120,125,-130,87,125,212,AUS
Ralph Cashman Open,2016-02-27,male,Kevin Fagan,82.33,65,-70,72,105,110,115,72,115,187,AUS
Ralph Cashman Open,2016-02-27,male,Alex Hersey,82.77,80,85,-90,92,97,-102,85,97,182,AUS
Ralph Cashman Open,2016-02-27,male,Ridge Barredo,92.90,115,121,129,150,156,-161,129,156,285,AUS
Ralph Cashman Open,2016-02-27,male,Jacob Marquardt,93.31,110,-115,-120,140,150,-156,110,150,260,AUS
Ralph Cashman Open,2016-02-27,male,John Maeva,91.60,90,-95,-95,120,126,132,90,132,222,AUS
Ralph Cashman Open,2016-02-27,male,Craig Edwards,91.80,85,-90,-90,-110,115,-118,85,115,200,AUS
Ralph Cashman Open,2016-02-27,male,Mathew Johns,115.95,-107,107,-112,127,130,-135,107,130,237,AUS
Ralph Cashman Open,2016-02-27,male,Orion Walsh,110.79,85,88,92,110,115,-122,92,115,207,AUS
Ralph Cashman Open,2016-02-27,male,Jonathon Valentine,68.45,85,-90,90,110,-115,119,90,119,209,AUS
Ralph Cashman Open,2016-02-27,male,Jon Delaney,87.19,95,-100,100,120,125,-130,100,125,225,AUS
Ralph Cashman Open,2016-02-27,male,Andrew Stavroulakis,84.34,70,-75,75,95,100,105,75,105,180,AUS
Ralph Cashman Open,2016-02-27,male,Dan Mcgavern,97.76,80,85,90,110,115,120,90,120,210,AUS
Ralph Cashman Open,2016-02-27,male,Martin O'Donoghue,98.87,60,70,75,90,96,103,75,103,178,AUS
Ralph Cashman Open,2016-02-27,male,Paul Dewar,112.83,50,60,70,70,80,90,70,90,160,AUS
