event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Jia Lee,51.20,40,42,44,48,50,-52,44,50,94
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Emily Bingham,62.80,35,-42,44,45,52,-54,44,52,96
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Kylie Thompson,74.40,60,65,70,77,83,88,70,88,158
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Clare Carey,69.40,46,50,54,68,72,77,54,77,131
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Kerryn Dawson,71.20,42,44,47,55,58,61,47,61,108
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Philippa Woonton,78.00,68,-71,73,-88,88,-91,73,88,161
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Mary Pekin,61.30,21,23,25,26,28,31,25,31,56
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Jonathon Smith,59.90,45,50,55,55,65,75,55,75,130
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Kai Longley,75.30,75,-79,-79,-95,95,-100,75,95,170
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Sean Teasdale,78.70,-106,106,-112,-115,115,0,106,115,221
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Alex Chappell,88.96,70,75,80,110,117,-125,80,117,197
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Jen Deng Lee,93.50,75,80,-83,93,98,-100,80,98,178
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Gerard Viccars,100.30,100,105,-110,120,125,130,105,130,235
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Hayden Clarke,95.60,90,95,105,100,110,120,105,120,225
Weightlifting ACT Interclub Championships 2015 and Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Clinton Sanders,95.30,63,67,-72,85,90,-95,67,90,157
