event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Origins Club Comp #2,2016-11-25,female,Monica Cook,68.90,35,-40,-40,47,51,54,35,54,89
Origins Club Comp #2,2016-11-25,female,Kathy Rice,72.70,42,45,-48,58,61,62,45,62,107
Origins Club Comp #2,2016-11-25,female,Alecia Lovelock,84.80,54,58,-60,-72,-72,72,58,72,130
Origins Club Comp #2,2016-11-25,female,Angelica La Cunza-Elliott,90.60,-52,52,-55,-68,68,-76,52,68,120
Origins Club Comp #2,2016-11-25,male,Jason Ager,67.20,94,97,-100,-121,121,-125,97,121,218
Origins Club Comp #2,2016-11-25,male,Luke Dimasi,84.00,88,-90,-90,115,120,123,88,123,211
Origins Club Comp #2,2016-11-25,male,Kelvin Hall,83.80,-92,-92,-96,115,-118,-118,90,115,205
Origins Club Comp #2,2016-11-25,male,Joe Loverich,78.50,65,69,72,85,90,-95,72,90,162
Origins Club Comp #2,2016-11-25,male,Mark Veron,89.40,-95,95,100,130,135,-141,100,135,235
Origins Club Comp #2,2016-11-25,male,Chris Sansom,101.60,87,91,-93,102,-106,106,91,106,197
Origins Club Comp #2,2016-11-25,male,Keith Lightbody,98.70,72,-77,-77,92,97,100,72,100,172
Origins Club Comp #2,2016-11-25,male,Sean Watkins,66.70,58,64,-67,77,83,-86,64,83,147
Origins Club Comp #2,2016-11-25,male,Warren Young,93.40,75,-79,-79,-105,0,0,75,0,0
