event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,female,Sonia Stenhouse,55.00,35,38,-45,45,-48,48,38,48,86,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,female,Selina Richards,74.20,41,43,46,49,-52,52,46,52,98,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,female,Megan Stevens,76.80,36,38,-41,44,47,49,38,49,87,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,female,Kelsey Francis,84.40,67,-71,75,80,85,90,75,90,165,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,female,Chloe Kerwick,90.00,72,75,78,91,95,99,78,99,177,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,male,Archer Turner,49.80,22,24,26,31,34,37,26,37,63,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,male,Luke Bidgood,66.20,70,73,-76,90,-94,94,73,94,167,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,male,Henry Bourne,77.70,67,-70,-70,86,90,93,67,93,160,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,male,Harvey Steffen,76.30,34,37,40,40,45,50,40,50,90,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,male,Brendon Mccullagh,88.90,92,-97,-100,-120,125,-130,92,125,217,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,male,Lawson Dingle,112.90,-125,125,132,145,150,-155,132,150,282,AUS
TWA Physique Science QWA Club Challenge Round 2,2021-07-10,male,Morgan Davies,112.50,70,-75,75,90,96,-102,75,96,171,AUS
