event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Monique Booth,44.05,16,-19,19,21,24,27,19,27,46,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Indiana Lee,46.35,16,18,20,22,24,26,20,26,46,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Shani Gilpin,50.35,35,-38,40,57,60,-63,40,60,100,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Charrae Myers,57.40,56,58,61,70,74,-77,61,74,135,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Odette Carpenter,57.70,53,-56,56,65,-70,-70,56,65,121,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Haylee Walker,56.75,35,-38,38,45,48,50,38,50,88,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Beth Butt,68.90,43,-46,46,62,-65,-67,46,62,108,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Hannah Richardson,65.30,-42,42,-47,60,-65,-65,42,60,102,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Georgie Cure,69.80,40,47,50,60,-67,-70,50,60,110,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Lyn Flint,71.30,40,-45,45,50,55,60,45,60,105,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Abbey Boon,70.45,18,-20,20,20,22,24,20,24,44,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Anita Millington,135.20,45,48,50,70,75,78,50,78,128,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Telyshia Jones,75.15,-46,-46,46,57,-60,60,46,60,106,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Nicolette Dunstone,52.30,42,46,-48,58,63,66,46,66,112,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Brooke Tsakirakis,62.75,45,48,-52,65,-68,-68,48,65,113,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Lynette Gotts,67.20,28,30,-32,35,38,40,30,40,70,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Anita Mccarthy,71.15,25,30,-35,35,40,45,30,45,75,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Kirsty Bartlett-Clark,77.10,32,-36,-36,35,40,45,32,45,77,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,female,Lyndal Kimpton,97.65,25,28,30,43,47,49,30,49,79,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,male,Andrew Hay,65.25,67,70,72,77,-81,82,72,82,154,AUS
Tasmania Junior/Senior Championships & Presidents Cup Rd 4 & Cliff Joyce Memorial,2015-07-11,male,Truen Johns,66.05,63,66,69,75,78,81,69,81,150,AUS
