event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,female,Madalene Derksen,46.30,22,24,26,27,30,32,26,32,58
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,female,Hayley Ward,55.50,-45,45,-48,54,-57,-57,45,54,99
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,female,Shaylea Eaton,54.40,37,40,43,47,50,-53,43,50,93
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,female,Ella Jones,59.00,26,28,30,31,34,36,30,36,66
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,female,Angela Barnas,68.50,42,45,-47,60,-62,62,45,62,107
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,male,Ty Huston,42.30,22,24,-25,26,28,30,24,30,54
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,male,Mitchell Daniels,61.50,60,63,-68,75,-80,80,63,80,143
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,male,Luke Snabaitis,62.40,-65,65,68,75,82,85,68,85,153
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,male,Jakob Daniels,82.40,100,105,110,125,130,136,110,136,246
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,male,Braden Andersen,107.90,75,82,88,90,-95,95,88,95,183
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,male,Trevor Walz,77.50,64,67,68,86,90,-95,68,90,158
JME Qld Club Challenge Round 4 – Sunshine Coast,2013-11-09,male,Barry Harden,91.00,70,77,82,90,100,-105,82,100,182
