event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Triumph Club Competition,2013-05-03,female,Vanessa Chee,63.00,-55,55,60,60,65,-70,60,65,125
Triumph Club Competition,2013-05-03,female,Emma Bracken,62.60,38,42,45,48,53,-58,45,53,98
Triumph Club Competition,2013-05-03,female,Sammy Wood,64.10,-60,60,63,-75,-75,75,63,75,138
Triumph Club Competition,2013-05-03,female,Francessa May,69.00,50,55,-60,65,70,75,55,75,130
Triumph Club Competition,2013-05-03,female,Lauren Sheens,70.00,50,55,-60,55,-60,60,55,60,115
Triumph Club Competition,2013-05-03,female,Pamela Waring,74.50,42,-45,-45,53,-59,-60,42,53,95
Triumph Club Competition,2013-05-03,male,Paul Amiradaki,50.70,35,41,44,-53,53,56,44,56,100
Triumph Club Competition,2013-05-03,male,Tom Davison,82.70,95,100,-105,125,130,133,100,133,233
Triumph Club Competition,2013-05-03,male,Luke Starr,81.40,90,98,-103,120,125,-130,98,125,223
Triumph Club Competition,2013-05-03,male,Deian Cousins,82.40,93,95,-103,120,-125,-127,95,120,215
Triumph Club Competition,2013-05-03,male,James Mann,78.00,83,90,-95,110,-118,-120,90,110,200
Triumph Club Competition,2013-05-03,male,Chris Trayes,93.50,80,90,93,100,-110,110,93,110,203
Triumph Club Competition,2013-05-03,male,Daniel Skates,124.70,95,100,-105,120,-127,127,100,127,227
