event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Championships ,2019-12-14,female,Thicia Acquisto,43.55,30,32,34,41,43,45,34,45,79,AUS
HWC Championships ,2019-12-14,female,Hannah Tan,54.20,43,46,-48,60,63,65,46,65,111,AUS
HWC Championships ,2019-12-14,female,Bernadette Kinnane,52.50,32,-34,-34,42,-44,-44,32,42,74,AUS
HWC Championships ,2019-12-14,female,Lynda Edwards,62.70,67,70,73,85,89,93,73,93,166,AUS
HWC Championships ,2019-12-14,female,Tammy Hicks,61.85,64,68,72,80,-85,85,72,85,157,AUS
HWC Championships ,2019-12-14,female,Emily Shaw,62.60,58,61,64,81,86,90,64,90,154,AUS
HWC Championships ,2019-12-14,female,Danielle Bagacay,60.70,59,62,65,73,77,-80,65,77,142,AUS
HWC Championships ,2019-12-14,female,Amber Fielder,61.90,58,61,63,68,-72,72,63,72,135,AUS
HWC Championships ,2019-12-14,female,Gemima Fox,62.85,57,-60,60,-68,68,71,60,71,131,AUS
HWC Championships ,2019-12-14,female,Cassandra Soubra,63.05,50,53,-55,70,-73,-73,53,70,123,AUS
HWC Championships ,2019-12-14,female,Sarah Florence,63.80,-58,-58,-58,-66,66,69,0,69,0,AUS
HWC Championships ,2019-12-14,female,Nicky Cummins,68.70,74,78,-80,98,-100,-100,78,98,176,AUS
HWC Championships ,2019-12-14,female,Lydia Mccloskey,64.55,65,69,72,83,-86,-86,72,83,155,AUS
HWC Championships ,2019-12-14,female,Leora Yates,83.50,-75,75,80,90,94,-97,80,94,174,AUS
HWC Championships ,2019-12-14,female,Kate Linford,109.15,65,70,,80,85,,70,85,155,AUS
HWC Championships ,2019-12-14,male,Calum Trevillion,65.10,85,-90,-95,105,110,-115,85,110,195,AUS
HWC Championships ,2019-12-14,male,Jacob Tout,64.20,71,-75,-75,87,92,95,71,95,166,AUS
HWC Championships ,2019-12-14,male,Shea Mullis,68.90,68,-71,-71,76,79,82,68,82,150,AUS
HWC Championships ,2019-12-14,male,Rohan Mason,72.55,52,55,-57,67,-70,-70,55,67,122,AUS
HWC Championships ,2019-12-14,male,James Delaney,73.05,113,-117,118,147,152,155,118,155,273,AUS
HWC Championships ,2019-12-14,male,Bryce Morgan,79.40,-103,-103,103,120,-125,-125,103,120,223,AUS
HWC Championships ,2019-12-14,male,Hashm Albarki,79.70,78,-81,83,-108,-108,108,83,108,191,AUS
HWC Championships ,2019-12-14,male,Tim Fitzpatrick,88.05,85,90,93,110,116,122,93,122,215,AUS
HWC Championships ,2019-12-14,male,Kai Longley,85.15,85,90,93,110,116,121,93,121,214,AUS
HWC Championships ,2019-12-14,male,Tom Webster,87.75,-70,-70,70,100,105,-110,70,105,175,AUS
HWC Championships ,2019-12-14,male,Joshua Ward,92.45,-106,106,-113,135,140,145,106,145,251,AUS
HWC Championships ,2019-12-14,male,James Schinner,92.40,105,-110,115,115,-125,125,115,125,240,AUS
HWC Championships ,2019-12-14,male,Jeremy Gammon,93.10,70,-75,-75,85,93,100,70,100,170,AUS
HWC Championships ,2019-12-14,male,Joshua Quinn,109.00,-124,126,129,155,160,,129,160,289,AUS
