event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Vivian Lee,49.55,-60,60,65,80,85,-88,65,85,150
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Socheata Be,53.10,65,70,-72,85,90,-92,70,90,160
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Alexandra Martin,54.70,33,35,-38,43,46,-48,35,46,81
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Emma Hayden,54.35,18,20,-22,23,26,28,20,28,48
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Seen Lee,59.30,78,-82,0,95,-100,100,78,100,178
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Rachel Goodman,63.00,52,-55,-55,70,73,-75,52,73,125
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Jacquie White,63.15,-60,60,-65,75,80,84,60,84,144
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Sara Kersten-Murphy,65.55,52,55,-59,65,70,-74,55,70,125
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Jessica Partridge,65.20,42,44,46,60,64,66,46,66,112
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Melissa Riccardi,74.90,49,52,55,64,-67,68,55,68,123
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Emily Young,73.35,35,40,43,45,50,-52,43,50,93
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Jessica Parsons,74.45,33,36,-39,41,45,-51,36,45,81
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Belinda Van Tienen,83.60,72,76,78,95,100,-105,78,100,178
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Kaitlyn Fassina,89.30,70,76,-81,90,95,100,76,100,176
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Kate Linford,111.80,72,75,-77,93,-97,0,75,93,168
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Katharine Johnson,107.75,67,71,74,77,81,-84,74,81,155
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Maria Katsouranis,86.26,57,65,-70,77,83,-85,65,83,148
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Leilani Clarken,95.00,48,51,-53,63,66,69,51,69,120
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Jennifer Robinson,51.85,30,-33,34,42,-44,45,34,45,79
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Bernadette Kinnane,55.40,30,-32,32,41,43,-45,32,43,75
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Elaine Janes,60.65,25,27,-28,34,-36,-37,27,34,61
Victorian Senior & Masters Championships (GP2),2012-04-21,female,Lina Vukojevic,65.80,45,-48,48,64,66,68,48,68,116
Victorian Senior & Masters Championships (GP2),2012-04-21,male,James Delaney,51.50,56,58,-60,71,74,-76,58,74,132
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Lachlan Robinson,40.45,28,30,32,38,41,43,32,43,75
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Boris Elesin,60.50,70,75,-77,-90,-90,90,75,90,165
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Samuel Reichler,56.20,-40,40,43,47,51,54,43,54,97
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Wei-Jien Tan,67.85,87,-91,91,103,108,112,91,112,203
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Jason Gevrekos,68.00,75,78,80,100,-103,103,80,103,183
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Francois Etoundi,76.45,120,125,0,150,-155,0,125,150,275
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Liam Larkins,77.00,100,105,-108,120,-126,126,105,126,231
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Greg Kowalski,76.60,-96,96,-101,-120,-120,120,96,120,216
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Kane Costello,76.50,-73,73,-77,97,102,-105,73,102,175
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Oisin Clarken,69.05,-45,45,50,55,60,65,50,65,115
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Steve Mcconnell,78.35,105,-110,-110,122,127,0,105,127,232
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Matthew Pit,80.50,102,-108,-108,-128,-128,128,102,128,230
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Kieran Hogan,83.00,-102,-102,102,120,-125,125,102,125,227
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Toby Ferrucci,78.55,92,-98,98,115,120,125,98,125,223
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Nicodemus Scheelings,80.40,95,100,-105,112,117,120,100,120,220
Victorian Senior & Masters Championships (GP2),2012-04-21,male,John Cichello,84.10,88,-91,91,112,-117,-117,91,112,203
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Charlie Nissen,84.35,72,77,-82,100,105,-110,77,105,182
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Luke Stone,85.90,95,100,-105,135,141,-145,100,141,241
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Paulo Magistrado,85.45,-100,100,-106,127,-135,-135,100,127,227
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Peyman Imani,86.90,73,78,81,93,98,101,81,101,182
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Josh West,90.50,-68,68,-71,81,85,88,68,88,156
Victorian Senior & Masters Championships (GP2),2012-04-21,male,James Parry,94.50,95,100,105,125,131,-135,105,131,236
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Adam Kabbas,94.20,100,105,-110,120,-130,130,105,130,235
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Scott Norman,94.35,93,-98,98,107,113,116,98,116,214
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Matthew Wragg,134.80,117,-125,-125,150,-160,-160,117,150,267
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Matthew Scott,131.25,105,110,-115,145,150,155,110,155,265
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Marc Mansour,121.50,80,90,95,100,110,115,95,115,210
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Josef Ordon,149.45,80,85,-90,100,110,-116,85,110,195
Victorian Senior & Masters Championships (GP2),2012-04-21,male,John Clow,76.50,65,70,-73,85,91,-96,70,91,161
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Shane Bailey,79.05,-65,65,70,83,87,-90,70,87,157
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Rohan Mason,76.35,58,62,-65,68,72,75,62,75,137
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Robert Vingerhoets,76.80,35,38,40,45,48,50,40,50,90
Victorian Senior & Masters Championships (GP2),2012-04-21,male,David Thompson,80.40,33,35,36,35,37,-40,36,37,73
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Goran Vukojevic,76.95,70,-75,-75,-100,-100,-100,70,0,0
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Paul Allen,83.25,71,75,-77,95,100,-102,75,100,175
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Frank Parsons,87.65,45,-50,0,55,60,65,45,65,110
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Armando Miotti,93.30,101,110,-112,131,-136,-139,110,131,241
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Michael Burns,99.65,40,43,45,53,56,59,45,59,104
Victorian Senior & Masters Championships (GP2),2012-04-21,male,John Reynolds,102.30,51,53,55,70,73,75,55,75,130
Victorian Senior & Masters Championships (GP2),2012-04-21,male,Barry Rielly,104.25,50,54,55,62,65,-70,55,65,120
