event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Vivian Lee,49.45,62,65,-69,80,-85,-85,65,80,145
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Rebekah Bennetts,56.75,25,28,30,35,40,-45,30,40,70
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Seen Lee,60.40,78,82,85,95,100,-105,85,100,185
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Sara Kersten-Murphy,68.95,53,-56,-57,70,74,-76,53,74,127
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Belinda Van Tienen,85.65,79,82,85,100,105,108,85,108,193
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Kaitlyn Fassina,88.15,85,-90,-90,100,105,-110,85,105,190
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Kate Linford,108.60,70,75,-78,92,97,-100,75,97,172
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Keiko Nakai,57.80,30,-33,33,42,45,47,33,47,80
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Elaine Janes,62.50,23,-25,25,34,-35,-35,25,34,59
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,female,Lina Vukojevic,65.15,-44,44,-46,63,65,-67,44,65,109
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Daniel Koum,63.30,100,105,0,125,135,141,105,141,246
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Wei-Jien Tan,67.70,90,94,-97,107,112,116,94,116,210
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Jason Gevrekos,67.50,80,85,-88,100,103,-105,85,103,188
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Steve Mcconnell,80.00,105,110,-115,130,135,140,110,140,250
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Greg Kowalski,78.20,-95,95,-100,120,125,-130,95,125,220
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Geordie Biss,91.20,93,-97,97,115,120,125,97,125,222
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Jared Tyler,85.75,82,-87,87,-100,100,-103,87,100,187
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Rafael Marini,86.80,79,-85,-85,-105,105,108,79,108,187
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Wade Mosse,101.65,78,82,85,110,115,118,85,118,203
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Beau Hiram,101.85,65,70,75,-85,-85,90,75,90,165
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,John Clow,69.00,64,-67,0,81,85,-90,64,85,149
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Rohan Mason,76.70,59,-63,-63,72,75,-77,59,75,134
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,David Holt,74.25,45,55,0,65,75,0,55,75,130
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Chris Holt,77.85,45,0,0,55,-60,0,45,55,100
HWC Bill Keir Open incorporating Masters GP4,2012-10-27,male,Frank Parsons,90.55,44,49,-56,70,-74,-76,49,70,119
