event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA July Open and Masters,2013-07-21,female,Amy Griggs,58.48,45,50,55,55,60,65,55,65,120,AUS
NTWA July Open and Masters,2013-07-21,female,Marnie Becker,65.75,-65,65,67,80,-83,-83,67,80,147,AUS
NTWA July Open and Masters,2013-07-21,female,Samantha Drescher,76.45,-70,70,-73,87,91,93,70,93,163,AUS
NTWA July Open and Masters,2013-07-21,female,Kelly Giblin,59.02,43,46,50,60,63,66,50,66,116,AUS
NTWA July Open and Masters,2013-07-21,female,Kelly Rau,70.50,54,-57,57,65,70,72,57,72,129,AUS
NTWA July Open and Masters,2013-07-21,male,Howard Brittain,67.20,50,-55,57,70,80,-85,57,80,137,AUS
NTWA July Open and Masters,2013-07-21,male,Aaron Griggs,76.05,85,91,96,105,110,-115,96,110,206,AUS
NTWA July Open and Masters,2013-07-21,male,Daniel Staton,79.80,-85,85,-90,105,110,115,85,115,200,AUS
NTWA July Open and Masters,2013-07-21,male,Clint Holland,83.95,80,85,-90,-105,105,110,85,110,195,AUS
NTWA July Open and Masters,2013-07-21,male,Trevor Kerr,81.35,75,80,-87,-105,105,-112,80,105,185,AUS
NTWA July Open and Masters,2013-07-21,male,Michael Jones,84.30,75,80,-85,90,95,103,80,103,183,AUS
NTWA July Open and Masters,2013-07-21,male,Kyle Spiteri,86.30,110,115,-120,140,-143,,115,140,255,AUS
NTWA July Open and Masters,2013-07-21,male,Graham Walker,61.35,-75,75,80,95,-100,,80,95,175,AUS
NTWA July Open and Masters,2013-07-21,male,Terrence Munro,66.00,42,45,48,55,58,61,48,61,109,AUS
