event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge- Cougars,2012-06-30,female,Robin Parr,42.30,25,29,32,40,-43,43,32,43,75,AUS
JME Qld Club Challenge- Cougars,2012-06-30,female,Melissa Robinson,62.90,60,-65,-65,80,85,-90,60,85,145,AUS
JME Qld Club Challenge- Cougars,2012-06-30,female,Phillipa Severin,65.75,32,-36,36,50,55,60,36,60,96,AUS
JME Qld Club Challenge- Cougars,2012-06-30,female,Jessica Gilbert,79.40,55,58,60,70,74,77,60,77,137,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,Liam Hanlon,45.30,28,30,32,40,43,46,32,46,78,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,James Catlow-Elliott,46.35,24,27,30,36,40,44,30,44,74,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,Julian Norman,34.40,16,18,20,23,27,31,20,31,51,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,Ethan Catlow-Elliott,44.90,15,17,19,15,18,20,19,20,39,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,Jonathan Pakchung,82.20,92,97,102,-112,112,120,102,120,222,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,Robert Galsworthy,108.80,105,110,115,140,150,160,115,160,275,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,Alex Greeff,106.30,60,65,70,75,80,85,70,85,155,AUS
JME Qld Club Challenge- Cougars,2012-06-30,male,Bradley Mifsud,79.05,80,84,-87,105,110,-112,84,110,194,AUS
