event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Carley O'Donnell,51.00,26,29,-31,44,48,-51,29,48,77,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Kleo Isaac,57.70,25,28,31,34,37,40,31,40,71,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Cassandra Avenell,64.10,22,25,27,30,33,35,27,35,62,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Tiffany Waugh,67.90,15,18,20,25,28,30,20,30,50,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Liz Kopacz,74.40,55,60,65,75,79,83,65,83,148,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Lilliana Kendall,71.50,25,28,30,30,33,35,30,35,65,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Jacquie Kendall,84.50,33,35,37,43,46,48,37,48,85,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,female,Libby Macdonald,98.10,20,23,25,40,43,45,25,45,70,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,male,Luke Murley,61.90,35,38,40,45,48,50,40,50,90,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,male,William Grinter,69.90,25,28,30,-35,38,40,30,40,70,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,male,Nick Le Roux,86.50,75,-79,-81,90,96,101,75,101,176,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,male,Michael Mclaren,88.40,70,-75,-75,95,100,103,70,103,173,AUS
STWC Christmas Competition in conjunction with QWA Club Challenge Rd 3,2020-12-05,male,Matt Jenkinson,96.00,60,65,70,80,85,90,70,90,160,AUS
