event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
School League 3,2016-09-02,female,Lucy Bongiovanni,57.20,40,45,50,57,61,65,50,65,115,AUS
School League 3,2016-09-02,female,Summer Leatitagaloa,77.50,25,30,35,30,40,50,35,50,85,AUS
School League 3,2016-09-02,male,Blake Aggelis,54.95,-30,30,35,30,35,38,35,38,73,AUS
School League 3,2016-09-02,male,Marlon Pathamperuma,52.55,20,25,28,25,30,35,28,35,63,AUS
School League 3,2016-09-02,male,Mars Lester,54.60,20,-25,-25,25,30,35,20,35,55,AUS
School League 3,2016-09-02,male,Joseph Kaminsky,42.10,22,-25,25,25,28,-31,25,28,53,AUS
School League 3,2016-09-02,male,Antony Valcanas,36.10,15,18,20,20,23,-25,20,23,43,AUS
School League 3,2016-09-02,male,Sam Gardiner,56.50,50,-53,-55,67,70,-73,50,70,120,AUS
School League 3,2016-09-02,male,Matthew Damches,67.00,60,65,,80,85,,65,85,150,AUS
School League 3,2016-09-02,male,Lachie Condie,66.05,40,43,45,50,55,,45,55,100,AUS
School League 3,2016-09-02,male,Zac Zimmer,66.85,35,40,-45,45,-50,-50,40,45,85,AUS
School League 3,2016-09-02,male,Jayden Dakdouk,76.90,75,,,90,,,75,90,165,AUS
School League 3,2016-09-02,male,Mick Edwards,73.30,45,50,55,50,57,62,55,62,117,AUS
School League 3,2016-09-02,male,Thomas Easton,71.45,32,35,37,40,44,-47,37,44,81,AUS
School League 3,2016-09-02,male,Noah Woolridge,73.20,20,23,-26,25,30,-34,23,30,53,AUS
School League 3,2016-09-02,male,Nicholas Chatgoglou,82.95,50,55,60,70,75,80,60,80,140,AUS
School League 3,2016-09-02,male,Rory Fenech,81.30,50,55,-60,70,75,-80,55,75,130,AUS
School League 3,2016-09-02,male,Matthew Catalfamo,77.30,38,41,44,50,54,56,44,56,100,AUS
School League 3,2016-09-02,male,Patrick Fowler,88.15,-40,40,-45,45,50,55,40,55,95,AUS
School League 3,2016-09-02,male,Bryce Morgan,94.20,75,,,100,,,75,100,175,AUS
School League 3,2016-09-02,male,Tyron Bennett,96.40,45,50,55,60,70,75,55,75,130,AUS
