event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Jorja Knox,38.60,10,11,12,15,17,-19,12,17,29
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Ella Jackson,50.50,-48,-48,-48,53,57,61,0,61,0
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Kylie Harbour,54.40,32,34,-36,46,49,-51,34,49,83
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Abbie Green,57.60,15,17,-18,22,25,-29,17,25,42
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Zarynn Taiepa,61.30,43,47,50,63,66,68,50,68,118
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Monique Sebastian,65.50,50,-53,56,62,65,68,56,68,124
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Kayler Mcmullin,67.40,46,49,-53,57,-62,-62,49,57,106
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Melinda Dwyer,68.20,23,25,-28,30,-33,33,25,33,58
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Sherida Wood,71.20,43,45,47,57,-60,62,47,62,109
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,female,Meagan Wellby,73.70,55,59,-62,-75,-78,78,59,78,137
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Mitchell Telford,34.20,15,16,17,17,20,-21,17,20,37
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Dillon Fisler,69.00,62,65,69,78,-82,-82,69,78,147
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Jaspa Hope,73.60,65,69,73,91,96,100,73,100,173
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Tony Lisciandro,74.90,70,73,76,95,101,105,76,105,181
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Nicholas Jackson,83.20,100,104,108,-135,-135,135,108,135,243
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Lachlan Irvine-Brown,84.10,-100,105,-110,125,128,-136,105,128,233
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Malcolm Briody,94.00,-87,-90,90,113,118,122,90,122,212
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Tyas Williams,92.10,-87,87,90,113,116,120,90,120,210
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Daniel Grome,87.10,72,76,81,100,107,113,81,113,194
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Kelly Weatherstone,100.70,95,-99,101,115,-118,121,101,121,222
North Queensland Open (incorporating JME Round 2 for NQ Clubs),2017-06-17,male,Jack Goundry,95.00,40,43,-46,53,57,60,43,60,103
