event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Alby Dutton Memorial,2013-08-24,female,Socheata Be,53.70,67,70,-73,-88,88,-90,70,88,158,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Seen Lee,60.50,78,-83,-83,95,100,-105,78,100,178,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Jessica Partridge,65.30,67,-70,-70,-84,84,-88,67,84,151,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Maria Kirkilis,64.85,55,-60,60,70,75,-78,60,75,135,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Prue Delalande,66.65,54,57,-59,64,-67,-67,57,64,121,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Clare Cherry,73.90,62,65,-67,79,82,84,65,84,149,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Erin Gubatanga,73.60,37,40,-42,47,-50,-53,40,47,87,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Kaitlyn Fassina,94.10,90,96,-100,112,117,-122,96,117,213,AUS
HWC Alby Dutton Memorial,2013-08-24,female,Vivian Lee,49.20,54,57,60,77,82,-85,60,82,142,AUS
HWC Alby Dutton Memorial,2013-08-24,male,James Delaney,57.35,74,77,80,94,97,-100,80,97,177,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Simon Obery,66.80,70,-75,75,85,-90,92,75,92,167,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Christopher Reichler,75.70,-63,64,66,-71,71,-73,66,71,137,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Daniel Katz,76.50,-115,-120,-120,,,,0,0,0,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Josh Woodward,81.95,95,-100,-100,115,-122,-122,95,115,210,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Michael Simonetta,90.15,90,95,100,115,122,-126,100,122,222,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Zac Grgurevic,100.20,135,-140,142,-170,-175,175,142,175,317,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Wade Mosse,101.20,-90,90,95,120,-125,-125,95,120,215,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Matthew Scott,129.40,110,115,-120,140,147,152,115,152,267,AUS
HWC Alby Dutton Memorial,2013-08-24,male,Frank Parsons,89.00,47,-50,-50,67,-71,-71,47,67,114,AUS
