event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
State League I / Jr Shield I / Masters League I,2014-02-08,female,Roxanne Walker,57.95,63,-66,-66,75,-80,-83,63,75,138,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Rebecca Payne,57.95,48,51,55,69,-72,-72,55,69,124,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Alison Polak,56.10,42,47,50,-65,65,69,50,69,119,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Kassie Comley,56.55,47,-51,-52,58,-62,64,47,64,111,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Tarrsha Watkins,62.30,42,-48,-48,-62,-62,62,42,62,104,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Zoe Gampfer,63.00,-22,24,27,30,35,38,27,38,65,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Anneliese Casey,66.55,42,44,-48,55,-60,62,44,62,106,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Jacqueline Lawson,68.50,-42,45,-50,50,55,-60,45,55,100,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Courtney Page,104.15,66,-70,-70,80,-85,85,66,85,151,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Sarah Wignall,79.90,54,58,60,68,72,75,60,75,135,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Lisa Halpin,81.10,45,-47,50,58,-60,-62,50,58,108,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Jade Crow,84.25,32,35,-37,42,46,-50,35,46,81,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Grace Morrison,70.40,40,42,45,55,58,61,45,61,106,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Caroline Wickes,68.25,40,45,-48,55,-60,60,45,60,105,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,female,Storm Falconer-Frankling,70.80,43,-46,47,52,56,-60,47,56,103,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,William Saxton,48.25,38,40,42,40,45,49,42,49,91,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Ben Shadbolt,38.70,-20,-21,22,26,28,-30,22,28,50,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Brett Shadbolt,32.50,15,16,17,17,19,-20,17,19,36,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Jason Ager,61.50,55,60,66,82,87,92,66,92,158,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Matthew Munns,69.00,106,111,116,121,141,148,116,148,264,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Calen Wright,68.40,-90,90,97,120,125,-130,97,125,222,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Joseph Ooi,76.50,74,77,-80,97,-102,-106,77,97,174,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Shasha Alizadeh,83.55,95,100,107,125,130,133,107,133,240,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Jordan Stears,84.55,75,80,85,105,110,115,85,115,200,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Lionel Murphy,83.45,40,-45,47,80,-85,87,47,87,134,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Todd Williams,80.35,-60,-60,-63,75,80,-85,0,80,0,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Blake Shadbolt,85.40,-100,104,106,116,120,132,106,132,238,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Corbin Nesa,86.65,95,100,-105,120,-125,-125,100,120,220,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Joshua Lawson,86.05,70,-80,-85,110,115,-120,70,115,185,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Shane Johnston,88.80,-80,-80,80,100,-105,-105,80,100,180,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Victor Trittler,93.60,70,74,-79,95,102,-107,74,102,176,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Patrick Crowley,102.80,100,105,-110,-140,-145,145,105,145,250,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Marcus Fernihough,103.05,105,110,115,125,130,135,115,135,250,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Harris Tuhakaraina,102.95,50,-54,-54,60,63,67,50,67,117,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,James Christensen,107.70,70,-75,-77,92,-97,-100,70,92,162,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Benjamin Jeong,77.80,77,87,-90,105,-110,-110,87,105,192,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Bryan Wilsie,80.30,65,70,-75,85,90,-96,70,90,160,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Matthew Galiano,76.60,58,62,-65,77,82,-86,62,82,144,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Naruhiro Hori,83.45,90,94,96,113,-118,119,96,119,215,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Brendan Kennedy,88.85,90,93,-96,115,-120,-120,93,115,208,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Adrian Frankling,88.90,75,79,82,95,101,-105,82,101,183,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Derek D'Mellow,91.00,62,67,71,92,97,-102,71,97,168,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Joseph Totten,101.50,70,-73,73,85,90,95,73,95,168,AUS
State League I / Jr Shield I / Masters League I,2014-02-08,male,Joe Gampfer,111.75,-68,68,-74,76,81,86,68,86,154,AUS
