event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
President's Cup Round 4,2013-05-11,female,Charrae Myers,51.40,41,44,46,51,55,57,46,57,103,AUS
President's Cup Round 4,2013-05-11,female,Sophie Cowen,57.76,48,51,53,63,66,68,53,68,121,AUS
President's Cup Round 4,2013-05-11,female,Telyshia Jones,57.50,26,29,31,34,37,39,31,39,70,AUS
President's Cup Round 4,2013-05-11,female,Jenna Myers,84.10,90,94,97,110,116,120,97,120,217,AUS
President's Cup Round 4,2013-05-11,female,Tegan Lumsden,89.94,35,-38,-38,48,51,-53,35,51,86,AUS
President's Cup Round 4,2013-05-11,male,Dominic Newman,55.18,20,22,24,30,33,35,24,35,59,AUS
President's Cup Round 4,2013-05-11,male,David Bannister,66.70,87,-92,95,105,110,-115,95,110,205,AUS
President's Cup Round 4,2013-05-11,male,Kasey Canham,75.32,54,56,58,64,67,70,58,70,128,AUS
President's Cup Round 4,2013-05-11,male,Jake Moore,81.86,93,-98,-98,105,111,-116,93,111,204,AUS
President's Cup Round 4,2013-05-11,male,Andrew Lonergan,83.18,70,75,80,90,95,-100,80,95,175,AUS
President's Cup Round 4,2013-05-11,male,Will Jones,81.52,45,49,53,67,72,-76,53,72,125,AUS
President's Cup Round 4,2013-05-11,male,Bradley Groom,80.84,-90,-93,-93,106,108,112,0,112,0,AUS
President's Cup Round 4,2013-05-11,male,Dylan Oakford,92.62,-95,-95,95,120,125,-128,95,125,220,AUS
President's Cup Round 4,2013-05-11,male,Matthew Newman,85.06,60,65,-70,80,-84,84,65,84,149,AUS
President's Cup Round 4,2013-05-11,male,Scott Taylor,103.02,105,-110,110,130,-135,-135,110,130,240,AUS
President's Cup Round 4,2013-05-11,male,Dale Hall-Bowden,87.40,75,-79,79,92,96,-100,79,96,175,AUS
President's Cup Round 4,2013-05-11,male,Owen Cannell,84.68,60,65,-68,-80,-80,-80,65,0,0,AUS
President's Cup Round 4,2013-05-11,male,Craig Newman,94.74,40,-44,44,50,54,58,44,58,102,AUS
