event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Robin Parr,46.15,38,41,-44,50,54,56,41,56,97,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Lauren Hastings,45.75,32,34,-36,42,45,47,34,47,81,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Kim Walker,51.60,35,-37,37,50,52,54,37,54,91,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Julie Davis,54.10,26,27,28,35,37,-39,28,37,65,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Justine Winchester,51.95,25,26,27,32,34,-36,27,34,61,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Rebecca Jakubovsky,57.95,57,60,62,74,76,78,62,78,140,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Tara Noonan,55.35,52,55,58,70,73,76,58,76,134,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Ellen Willis,56.35,38,40,42,52,54,56,42,56,98,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Colleen Duplock,57.55,25,26,-27,33,-35,-35,26,33,59,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Jacinta Carroll,60.20,70,74,77,-90,90,95,77,95,172,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Joanne Shack,62.60,-53,53,-55,67,70,72,53,72,125,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Tanya Eames,62.35,-51,51,-55,65,68,-70,51,68,119,AUS
Uesaka Barbell Australia QWA League & Masters League Round 2,2017-08-05,female,Brittany Gibson,62.45,46,50,53,60,63,66,53,66,119,AUS
