event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Amelia Cavallaro,46.70,19,21,22,28,30,-32,22,30,52,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Lucy Bongiovanni,57.60,43,47,-50,63,-67,-68,47,63,110,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Molly Morgan,55.70,34,36,39,48,50,52,39,52,91,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Ada Lacey,57.25,35,-40,40,45,48,50,40,50,90,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Johanna Nugent,56.15,25,28,-30,30,32,34,28,34,62,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Jamieson Battistella,62.90,35,-38,40,43,50,-53,40,50,90,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Kalah Clohesy,63.35,50,53,-56,72,-75,75,53,75,128,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Ellen Polacsek,67.40,38,41,-43,50,55,-59,41,55,96,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Jess Zammit,73.30,35,-40,40,45,51,55,40,55,95,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Hanna Carroll,73.85,35,37,39,42,45,-48,39,45,84,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Jacqueline Napolitano,70.10,25,-30,30,32,35,38,30,38,68,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Summer Leatitagaloa,78.75,35,-38,38,55,58,-60,38,58,96,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,female,Chelsea Ballard,107.85,35,-40,-40,40,43,-46,35,43,78,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Blake Aggelis,55.20,33,36,40,40,-44,44,40,44,84,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Joseph Kaminsky,42.50,22,25,27,25,-30,30,27,30,57,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Sam Gardiner,58.50,53,-57,60,68,72,75,60,75,135,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Matthew Damches,67.00,60,65,70,80,85,90,70,90,160,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Bailey Stokes,67.70,50,54,58,60,65,70,58,70,128,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Zac Zimmer,68.20,38,43,48,40,57,60,48,60,108,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Travis Rowden,69.00,40,45,-50,45,52,56,45,56,101,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Liam Panow,62.35,35,-40,40,40,45,-50,40,45,85,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Jayden Dakdouk,76.10,92,97,101,108,-116,116,101,116,217,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Adam Maksoni,71.80,55,60,63,68,-73,73,63,73,136,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Shaun Hammond,72.95,23,25,27,29,31,-34,27,31,58,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Nicholas Chatgoglou,84.65,90,95,-100,110,116,-120,95,116,211,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Rory Fenech,82.40,50,55,60,68,75,80,60,80,140,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Bryce Morgan,93.30,96,-101,-103,116,120,125,96,125,221,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Patrick Fowler,92.70,40,43,47,57,62,65,47,65,112,AUS
Sport & Rec Victoria Cup & School League 4,2016-10-21,male,Bailey Wilson,110.50,68,71,76,90,95,-101,76,95,171,AUS
