event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,female,Chelsea Nicoll,49.42,40,43,46,50,-53,54,46,54,100,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,female,Lisa Polowyj,63.00,-52,52,56,-72,72,76,56,76,132,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,female,Ella Jones,68.80,42,45,47,50,53,-55,47,53,100,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,female,Jessica Ryder,72.60,27,30,35,42,47,-50,35,47,82,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,female,Angela Barnas,71.05,52,-55,58,72,76,79,58,79,137,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,male,Levi Deans,38.70,14,16,18,16,18,20,18,20,38,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,male,Andrew Deans,76.80,50,54,-57,67,71,-75,54,71,125,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,male,Raymond A Louden,80.10,37,42,-44,57,62,,42,62,104,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,male,Jakob Daniels,88.60,105,110,115,135,141,147,115,147,262,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,male,Byron Mcgregor,89.80,86,91,96,110,116,122,96,122,218,AUS
JME Qld Club Challenge Round 2 – Sunshine Coast,2017-06-17,male,Tim Steele,99.60,50,55,60,60,66,71,60,71,131,AUS
